evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21768,150,3,7,0.000307,-0.000497,0.039157,0.008647,-0.005927,0.003654,0.00598,-0.003437,0.005966265627648681,-0.003430226686759852
1,21768,120,1,3,0.000307,-0.000497,0.091072,-0.005615,0.010329,0.015789,-0.027973,0.010839,-0.027921186643652618,0.010840366507181898
2,21768,119,0,3,0.000307,-0.000497,0.075285,0.00299,0.017585,0.020283,-0.041555,0.010839,-0.04145174368750304,0.010851893384824507
3,21768,129,3,4,0.000307,-0.000497,0.091376,-0.008028,-0.004356,0.012399,0.00598,0.008389,0.005937218098551966,0.008387314519495703
4,21768,130,4,4,0.000307,-0.000497,0.096524,-0.004699,-0.010999,0.015903,0.019562,0.008389,0.01949765204335563,0.008397451005293988
5,21768,128,2,4,0.000307,-0.000497,0.091301,-0.008715,0.002209,0.011262,-0.007601,0.008389,-0.008062428911216557,0.00836337503278628
6,21768,129,3,4,0.000307,-0.000497,-0.054185,-0.004394,-0.004751,0.016188,0.00598,0.008389,0.0058912781460094266,0.00852042983751744
7,21768,157,3,8,0.000307,-0.000497,0.090116,0.011832,-0.002424,0.002085,-0.00081,-0.006562,-0.0007940567938931054,-0.006567522053956054
8,21768,144,4,6,0.000307,-0.000497,0.101452,0.005979,-0.00959,0.007843,0.012771,-0.000312,0.012748537206789479,-0.000306840222037863
9,21768,169,1,10,0.000307,-0.000497,0.03251,0.024028,0.010669,-0.00316,-0.021183,-0.015936,-0.02105885776109062,-0.015928410895867273
10,21768,156,2,8,0.000307,-0.000497,0.079134,0.013634,0.006068,0.001784,-0.014392,-0.006562,-0.014371067198226228,-0.006555375250172801
11,21768,129,3,4,0.000307,-0.000497,0.028836,-0.006551,-0.004681,0.014129,0.00598,0.008389,0.005987077653117012,0.008379838429391384
12,21768,121,2,3,0.000307,-0.000497,0.090146,-0.010085,0.00352,0.01221,-0.014392,0.010839,-0.014338247972773388,0.01084913540398702
