evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21752,253,1,8,0.000303,-0.000496,-0.052838,0.013111,0.012457,0.002679,-0.027971,-0.006558,-0.027832836844027042,-0.006556707914569415
1,21752,241,3,6,0.000303,-0.000496,-0.033391,0.003995,-0.003255,0.004259,-0.000808,-0.000308,-0.0008204477453546133,-0.0003025200376214343
2,21752,226,2,4,0.000303,-0.000496,-0.10467,-0.005385,-6.7e-05,0.012581,-0.007599,0.008392,-0.007561066711787134,0.00837444991338998
3,21752,224,0,4,0.000303,-0.000496,-0.042891,0.000509,0.013454,0.016654,-0.034762,0.008392,-0.03468412993242964,0.00839588617964182
4,21752,228,4,4,0.000303,-0.000496,-0.032139,-0.004038,-0.011653,0.015204,0.019564,0.008392,0.019491439714329317,0.008401991362916306
5,21752,235,4,5,0.000303,-0.000496,-0.039919,-0.002168,-0.008516,0.012914,0.012773,0.005942,0.012741514045046642,0.005942583622527309
6,21752,227,3,4,0.000303,-0.000496,-0.036029,-0.007141,-0.004518,0.013271,0.005982,0.008392,0.005942490977759007,0.008393494790652767
7,21752,241,3,6,0.000303,-0.000496,-0.060863,0.003908,-0.00339,0.005649,-0.000808,-0.000308,-0.0007918619739939459,-0.00030403439723158954
8,21752,228,4,4,0.000303,-0.000496,-0.033931,-0.003792,-0.011617,0.017921,0.019564,0.008392,0.019495958782499656,0.00839635223383084
9,21752,228,4,4,0.000303,-0.000496,-0.034964,-0.005078,-0.01105,0.018325,0.019564,0.008392,0.01945649815024808,0.008466440616757609
10,21752,219,2,3,0.000303,-0.000496,-0.031679,-0.009059,0.002976,0.013456,-0.01439,0.010843,-0.01439452069462277,0.010834422224434093
11,21752,246,1,7,0.000303,-0.000496,-0.046115,0.009019,0.009079,0.003775,-0.021181,-0.003433,-0.021135376737220213,-0.003428895608521998
12,21752,262,3,9,0.000303,-0.000496,-0.035215,0.017991,-0.002313,-0.006107,-0.000808,-0.012807,-0.0008234045490098651,-0.012798581621609628
13,21752,241,3,6,0.000303,-0.000496,-0.072974,0.003558,-0.001721,0.00554,-0.000808,-0.000308,-0.0008486644983349834,-0.00030264370298027643
14,21752,236,5,5,0.000303,-0.000496,-0.076648,0.002661,-0.016889,0.016886,0.026355,0.005942,0.02631955494871363,0.005951048289716709
15,21752,228,4,4,0.000303,-0.000496,-0.031767,-0.002735,-0.011035,0.016064,0.019564,0.008392,0.019438841642113402,0.008373161341296509
16,21752,226,2,4,0.000303,-0.000496,-0.036881,-0.007163,0.00047,0.012332,-0.007599,0.008392,-0.007601026998599991,0.008394571152166463
