evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21772,136,3,5,0.000295,-0.001499,0.088761,-0.00497,-0.000733,0.010484,-0.002445,0.005949,-0.002384009239904117,0.0059220937473583035
1,21772,145,5,6,0.000295,-0.001499,0.108723,0.00807,-0.01629,0.009903,0.024718,-0.0003,0.024616745417006314,-0.00030324735189424246
2,21772,126,0,4,0.000295,-0.001499,-0.300792,0.011775,0.012424,0.022475,-0.036399,0.0084,-0.035932334896642715,0.008320941909914836
3,21772,129,3,4,0.000295,-0.001499,0.088943,-0.007062,-0.003552,0.012338,0.004346,0.0084,0.004442244295205455,0.008393131458433345
4,21772,121,2,3,0.000295,-0.001499,0.088322,-0.009856,0.003986,0.012556,-0.016027,0.010851,-0.015961561410222203,0.01085837502614595
5,21772,137,4,5,0.000295,-0.001499,0.084199,-0.002025,-0.007161,0.012204,0.011136,0.005949,0.011111788742709905,0.005945710603555199
6,21772,123,4,3,0.000295,-0.001499,0.086265,-0.010418,-0.005608,0.015262,0.011136,0.010851,0.011083446646807715,0.010847272584214807
7,21772,134,1,5,0.000295,-0.001499,0.060057,0.000929,0.011099,0.012393,-0.029608,0.005949,-0.02945275214733556,0.005931247491389513
8,21772,164,3,9,0.000295,-0.001499,-0.411196,0.020271,-0.002658,-0.009477,-0.002445,-0.0128,-0.002486393328581471,-0.012849661958171055
9,21772,143,3,6,0.000295,-0.001499,0.089516,0.002641,-0.000582,0.006819,-0.002445,-0.0003,-0.002500372582289856,-0.00029534381019402645
10,21772,155,1,8,0.000295,-0.001499,0.044419,0.016738,0.014552,0.005229,-0.029608,-0.00655,-0.029475598537828773,-0.006576089843292721
11,21772,130,4,4,0.000295,-0.001499,0.093442,-0.005839,-0.009609,0.015831,0.017927,0.0084,0.017900348088005558,0.008451098125078715
12,21772,137,4,5,0.000295,-0.001499,0.097196,-0.002736,-0.007598,0.013004,0.011136,0.005949,0.011323250786517747,0.005936898320214823
13,21772,165,4,9,0.000295,-0.001499,0.075745,0.021665,-0.010753,-0.005328,0.011136,-0.0128,0.011130450933706015,-0.012806541082682088
14,21772,157,3,8,0.000295,-0.001499,0.086496,0.012044,-0.00146,0.002154,-0.002445,-0.00655,-0.0024469767849950586,-0.006543241775943898
15,21772,165,4,9,0.000295,-0.001499,0.076745,0.02151,-0.010979,-0.004261,0.011136,-0.0128,0.011139924768940546,-0.012783992773620412
16,21772,144,4,6,0.000295,-0.001499,0.098626,0.00558,-0.008762,0.008285,0.011136,-0.0003,0.01116522666416131,-0.00030177499775163596
17,21772,130,4,4,0.000295,-0.001499,0.094358,-0.004224,-0.009409,0.016332,0.017927,0.0084,0.017765912925824523,0.008384466884308495
18,21772,129,3,4,0.000295,-0.001499,0.089847,-0.007046,-0.003715,0.013296,0.004346,0.0084,0.004366309345641639,0.00839041436847765
19,21772,142,2,6,0.000295,-0.001499,-0.326836,0.011399,0.004492,0.010213,-0.016027,-0.0003,-0.01623021689010784,-0.0003088452494921512
20,21772,134,1,5,0.000295,-0.001499,0.082609,0.000713,0.011858,0.012206,-0.029608,0.005949,-0.0294884133618325,0.0059442694473546
21,21772,130,4,4,0.000295,-0.001499,0.095547,-0.004447,-0.009576,0.015795,0.017927,0.0084,0.01777301708352752,0.00837982825760264
22,21772,123,4,3,0.000295,-0.001499,0.087399,-0.010183,-0.006289,0.016016,0.011136,0.010851,0.011149203826789744,0.01084995863493532
23,21772,130,4,4,0.000295,-0.001499,0.095054,-0.00407,-0.010422,0.015727,0.017927,0.0084,0.01794329530093819,0.00838402280351147
24,21772,148,1,7,0.000295,-0.001499,-0.031257,0.012355,0.009781,0.006295,-0.022817,-0.003425,-0.0226183770573698,-0.0034489700192352757
25,21772,150,3,7,0.000295,-0.001499,-0.362987,0.013853,-0.00623,0.00595,0.004346,-0.003425,0.0037723559862570255,-0.0034115475646103732
26,21772,138,5,5,0.000295,-0.001499,0.103344,0.001192,-0.014143,0.01683,0.024718,0.005949,0.024464827380143106,0.005988910663290881
27,21772,136,3,5,0.000295,-0.001499,0.087684,-0.00473,-0.000444,0.009715,-0.002445,0.005949,-0.0024588054184278008,0.005946130171651021
28,21772,137,4,5,0.000295,-0.001499,0.09288,-0.002848,-0.007796,0.012296,0.011136,0.005949,0.011218446918064728,0.005943918629782274
29,21772,131,5,4,0.000295,-0.001499,0.043451,0.002027,-0.020149,0.022064,0.031509,0.0084,0.03142587031470612,0.008376579382456839
30,21772,130,4,4,0.000295,-0.001499,0.096077,-0.004346,-0.010495,0.014473,0.017927,0.0084,0.01788786958786659,0.008406939130509272
31,21772,130,4,4,0.000295,-0.001499,-0.297823,0.0054,-0.012129,0.021878,0.017927,0.0084,0.017697776114800945,0.00832279481983278
32,21772,129,3,4,0.000295,-0.001499,0.089623,-0.007373,-0.00326,0.013286,0.004346,0.0084,0.004184775367320981,0.008339447493199259
33,21772,156,2,8,0.000295,-0.001499,0.023013,0.014306,0.006407,0.00204,-0.016027,-0.00655,-0.01603521592915058,-0.006551229496835731
34,21772,131,5,4,0.000295,-0.001499,-0.006953,0.002424,-0.019422,0.022835,0.031509,0.0084,0.03126731759402901,0.00837833239347674
35,21772,130,4,4,0.000295,-0.001499,-0.310529,0.005812,-0.011942,0.02113,0.017927,0.0084,0.017144831421319395,0.008144338396959938
36,21772,165,4,9,0.000295,-0.001499,0.077352,0.021987,-0.011544,-0.005333,0.011136,-0.0128,0.011150236037792638,-0.012803280929801986
37,21772,150,3,7,0.000295,-0.001499,0.09014,0.005028,-0.004169,-0.000287,0.004346,-0.003425,0.003392962840734981,-0.0032149110120371915
38,21772,123,4,3,0.000295,-0.001499,0.087397,-0.009474,-0.006021,0.015326,0.011136,0.010851,0.011173650447744876,0.0108434246503748
39,21772,130,4,4,0.000295,-0.001499,0.09373,-0.005662,-0.00978,0.01699,0.017927,0.0084,0.01785659641609527,0.00838347188255284
40,21772,137,4,5,0.000295,-0.001499,-0.495508,0.011073,-0.008663,0.018894,0.011136,0.005949,0.01133179065072909,0.006252438288356643
41,21772,144,4,6,0.000295,-0.001499,0.003702,0.006791,-0.009205,0.007614,0.011136,-0.0003,0.011075190093833953,-0.00029776445944662555
42,21772,141,1,6,0.000295,-0.001499,-0.224279,0.013338,0.011092,0.010421,-0.029608,-0.0003,-0.029433617717586458,-0.0005008917823943193
43,21772,129,3,4,0.000295,-0.001499,0.089145,-0.008115,-0.003136,0.01271,0.004346,0.0084,0.004351114577730186,0.008366186535567977
