evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21744,224,0,4,0.000298,0.000497,-0.036883,0.000257,0.012537,0.016358,-0.033143,0.008398,-0.033128309121821076,0.008425145468208939
1,21744,232,1,5,0.000298,0.000497,-0.175703,0.004011,0.009392,0.015025,-0.026352,0.005947,-0.026364511460997164,0.005959441070444882
2,21744,227,3,4,0.000298,0.000497,-0.231671,-0.001964,-0.006718,0.017153,0.007602,0.008398,0.007444794871844351,0.008407210087170824
3,21744,226,2,4,0.000298,0.000497,-0.392665,0.002959,-0.001262,0.017966,-0.005979,0.008398,-0.006358803642797284,0.0084533296758309
4,21744,235,4,5,0.000298,0.000497,-0.066612,-0.000878,-0.009842,0.014226,0.014393,0.005947,0.014302147988928482,0.005943041920545511
5,21744,234,3,5,0.000298,0.000497,-0.032997,-0.005143,-0.003506,0.010273,0.000811,0.005947,0.0008418773068115115,0.005936587738688104
6,21744,221,4,3,0.000298,0.000497,-0.043398,-0.008633,-0.00845,0.017777,0.014393,0.010848,0.014347577176522464,0.010850157297682017
7,21744,232,1,5,0.000298,0.000497,-0.036119,0.001067,0.009892,0.013461,-0.026352,0.005947,-0.02635239122901112,0.005924930279434193
8,21744,221,4,3,0.000298,0.000497,-0.034751,-0.00902,-0.007791,0.015778,0.014393,0.010848,0.01428818199201487,0.01084423299471382
9,21744,228,4,4,0.000298,0.000497,-0.031003,-0.003761,-0.0127,0.016132,0.021184,0.008398,0.021054533164715394,0.00839388620806858
10,21744,248,3,7,0.000298,0.000497,-0.181133,0.009516,-0.007867,0.001692,0.007602,-0.003428,0.007583999307826161,-0.00342717717285268
11,21744,250,5,7,0.000298,0.000497,-0.152319,0.014211,-0.025339,0.003792,0.034765,-0.003428,0.0347179917152971,-0.0034221172390971333
12,21744,236,5,5,0.000298,0.000497,-0.046053,0.002165,-0.017703,0.016741,0.027974,0.005947,0.02798966399859637,0.005944908611127175
13,21744,234,3,5,0.000298,0.000497,-0.038035,-0.00497,-0.002817,0.011177,0.000811,0.005947,0.0007508547660108889,0.0059644122593454085
14,21744,245,0,7,0.000298,0.000497,-0.056365,0.013818,0.015931,0.005998,-0.033143,-0.003428,-0.033115234109573066,-0.003506345907226205
15,21744,234,3,5,0.000298,0.000497,-0.032685,-0.005052,-0.002447,0.010685,0.000811,0.005947,0.0007637421877007,0.00593535766529385
16,21744,255,3,8,0.000298,0.000497,-0.167307,0.011686,-0.003855,-0.000246,0.000811,-0.006553,0.0007758772444503848,-0.006548422563355416
17,21744,235,4,5,0.000298,0.000497,-0.032215,-0.002855,-0.009304,0.013051,0.014393,0.005947,0.014345217088703066,0.005943409050814807
18,21744,221,4,3,0.000298,0.000497,-0.036647,-0.009287,-0.008823,0.017213,0.014393,0.010848,0.014389839430805296,0.010847791374544613
19,21744,220,3,3,0.000298,0.000497,-0.080671,-0.009545,-0.002643,0.014133,0.000811,0.010848,0.0007346435168074095,0.01085829058138188
20,21744,225,1,4,0.000298,0.000497,-0.032519,-0.004775,0.006228,0.012489,-0.019561,0.008398,-0.019567721552448347,0.008393650248763151
21,21744,240,2,6,0.000298,0.000497,-0.142031,0.005248,0.0038,0.006419,-0.01277,-0.000303,-0.012780108721926808,-0.0003021788238584122
22,21744,276,3,11,0.000298,0.000497,-0.324833,0.02081,-0.004807,-0.01865,0.000811,-0.018991,0.0008163729171428713,-0.018980597815243527
23,21744,241,3,6,0.000298,0.000497,-0.258283,0.006967,-0.004593,0.005674,0.000811,-0.000303,0.0009241085117537295,-0.00030126579167699674
24,21744,254,2,8,0.000298,0.000497,-0.28523,0.013411,0.002725,-0.000959,-0.01277,-0.006553,-0.012679948995355517,-0.006549960919073783
25,21744,241,3,6,0.000298,0.000497,-0.035001,0.003884,-0.002721,0.004265,0.000811,-0.000303,0.0007566861404484371,-0.000303260111650161
26,21744,228,4,4,0.000298,0.000497,-0.031774,-0.004586,-0.011854,0.016951,0.021184,0.008398,0.020983423164580017,0.008394329153816216
27,21744,236,5,5,0.000298,0.000497,-0.184,0.004134,-0.018465,0.01645,0.027974,0.005947,0.028107852500397712,0.005943666568782646
28,21744,228,4,4,0.000298,0.000497,-0.041086,-0.004559,-0.01305,0.016447,0.021184,0.008398,0.02145586645929143,0.008395129654672928
29,21744,246,1,7,0.000298,0.000497,-0.391034,0.012711,0.005916,0.004653,-0.019561,-0.003428,-0.019632704264950007,-0.0034279825777048245
30,21744,226,2,4,0.000298,0.000497,-0.033952,-0.007146,0.0004,0.011503,-0.005979,0.008398,-0.005992131133098155,0.008396562130656093
31,21744,219,2,3,0.000298,0.000497,-0.031843,-0.00909,0.002138,0.013307,-0.01277,0.010848,-0.01272744729067199,0.010834373810212128
32,21744,241,3,6,0.000298,0.000497,-0.033685,0.003244,-0.002451,0.004624,0.000811,-0.000303,0.0007541324212070322,-0.00030037882788747083
33,21744,228,4,4,0.000298,0.000497,-0.285277,0.002801,-0.013535,0.01867,0.021184,0.008398,0.020984434318961576,0.00830524969205726
34,21744,264,5,9,0.000298,0.000497,-0.014349,0.02151,-0.023834,-0.009999,0.027974,-0.012802,0.02789880381897092,-0.012797360046533868
35,21744,236,5,5,0.000298,0.000497,-0.363505,0.008991,-0.01744,0.019906,0.027974,0.005947,0.027787014783825725,0.005934476692345925
36,21744,250,5,7,0.000298,0.000497,-0.014034,0.014516,-0.026716,0.003953,0.034765,-0.003428,0.034697135037276894,-0.003422846923058387
