evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21785,130,4,4,0.000293,-0.00051,0.071924,-0.005234,-0.011201,0.014726,0.019541,0.008402,0.019485149648971856,0.008383962500374764
1,21785,126,0,4,0.000293,-0.00051,0.080415,-0.001386,0.014506,0.013587,-0.034786,0.008402,-0.0347739978460595,0.0083930833498016
2,21785,150,3,7,0.000293,-0.00051,-0.159671,0.00983,-0.007474,0.00233,0.005959,-0.003423,0.006051608070265502,-0.0034104569131159224
3,21785,143,3,6,0.000293,-0.00051,-0.359828,0.006925,-0.003159,0.002027,-0.000832,-0.000298,-0.0008177532708941726,-0.00227878155419603
4,21785,121,2,3,0.000293,-0.00051,0.09025,-0.011802,0.00367,0.012078,-0.014413,0.010853,-0.014343212504172698,0.010836807690793648
5,21785,126,0,4,0.000293,-0.00051,0.08141,-0.000916,0.014752,0.013503,-0.034786,0.008402,-0.034746539779007435,0.008388916074181907
6,21785,165,4,9,0.000293,-0.00051,-0.200219,0.019549,-0.012436,-0.009816,0.01275,-0.012798,0.012769406283041462,-0.012798771203961223
7,21785,136,3,5,0.000293,-0.00051,-0.110399,-0.002467,-0.003206,0.011039,-0.000832,0.005951,-0.0007803639400663087,0.005955393295153044
8,21785,135,2,5,0.000293,-0.00051,0.045837,-0.005233,0.004873,0.009159,-0.014413,0.005951,-0.0143836535862647,0.005952450759650674
9,21785,151,4,7,0.000293,-0.00051,0.109536,0.008374,-0.015115,0.003446,0.019541,-0.003423,0.019594396027969196,-0.0034217783031635918
10,21785,130,4,4,0.000293,-0.00051,0.083855,-0.005351,-0.01118,0.014808,0.019541,0.008402,0.019476397894322872,0.00839679803175386
11,21785,149,2,7,0.000293,-0.00051,0.069792,0.00573,0.002315,0.002051,-0.007623,-0.003423,-0.0076343262771843,-0.003422468049393501
12,21785,126,0,4,0.000293,-0.00051,0.080531,-0.002035,0.014701,0.013207,-0.034786,0.008402,-0.03475212794728577,0.008397890400374308
13,21785,130,4,4,0.000293,-0.00051,0.097604,-0.005978,-0.011149,0.014551,0.019541,0.008402,0.019507317920215428,0.008393930154852569
14,21785,163,2,9,0.000293,-0.00051,-0.049149,0.017367,0.005805,-0.00444,-0.014413,-0.012798,-0.014402675034943968,-0.012854249274823815
15,21785,123,4,3,0.000293,-0.00051,-0.116183,-0.006231,-0.008035,0.019364,0.01275,0.010853,0.012715558870695531,0.010867877586861141
16,21785,128,2,4,0.000293,-0.00051,0.088279,-0.00953,0.001422,0.009667,-0.007623,0.008402,-0.007624751960975118,0.008397042227443308
17,21785,134,1,5,0.000293,-0.00051,0.082006,-0.001755,0.011152,0.011146,-0.027995,0.005951,-0.02796615823172033,0.005938106769463047
18,21785,138,5,5,0.000293,-0.00051,0.10646,-0.000803,-0.015444,0.014914,0.026331,0.005951,0.026200546242762357,0.005939150520134717
19,21785,159,5,8,0.000293,-0.00051,0.116266,0.013536,-0.019161,0.001115,0.026331,-0.006548,0.026226499874610454,-0.006552303995704278
20,21785,159,5,8,0.000293,-0.00051,0.116639,0.013998,-0.018972,-0.000185,0.026331,-0.006548,0.02628383709816262,-0.006551130674779415
21,21785,120,1,3,0.000293,-0.00051,0.07524,-0.007333,0.010753,0.013133,-0.027995,0.010853,-0.0279928034869954,0.010844077623914927
22,21785,129,3,4,0.000293,-0.00051,0.09368,-0.010682,-0.004426,0.010756,0.005959,0.008402,0.005948154932411853,0.008606836796388961
23,21785,143,3,6,0.000293,-0.00051,-0.031388,0.005202,-0.002465,0.005086,-0.000832,-0.000298,-0.0008400645401707152,-0.00030341976298586815
24,21785,127,1,4,0.000293,-0.00051,0.087934,-0.007241,0.007019,0.010585,-0.021204,0.008402,-0.021201651426963508,0.008392211821046658
25,21785,123,4,3,0.000293,-0.00051,0.090498,-0.013083,-0.007065,0.013282,0.01275,0.010853,0.012899368128273636,0.01085106261598412
26,21785,185,3,12,0.000293,-0.00051,-0.05998,0.027938,-0.007999,-0.018273,0.005959,-0.022172,0.005946207071247045,-0.022181428037583828
27,21785,123,4,3,0.000293,-0.00051,0.041876,-0.011567,-0.007308,0.015224,0.01275,0.010853,0.012728231231449172,0.01085234917991329
28,21785,124,5,3,0.000293,-0.00051,0.096523,-0.007881,-0.01391,0.018797,0.026331,0.010853,0.026227616937831044,0.01084580912720412
29,21785,143,3,6,0.000293,-0.00051,0.092818,0.002732,-0.001492,0.00423,-0.000832,-0.000298,-0.0008318215495819459,-0.0003024243669642601
30,21785,137,4,5,0.000293,-0.00051,-0.075557,-0.001898,-0.008802,0.01429,0.01275,0.005951,0.012725392531137913,0.006005233080941252
31,21785,169,1,10,0.000293,-0.00051,-0.240896,0.021107,0.008581,-0.009769,-0.021204,-0.015922,-0.021112160058692098,-0.015914696385152638
32,21785,155,1,8,0.000293,-0.00051,0.066565,0.011966,0.013344,0.003218,-0.027995,-0.006548,-0.027922446839511395,-0.0066808019182644784
33,21785,130,4,4,0.000293,-0.00051,-0.005425,-0.004131,-0.012725,0.016088,0.019541,0.008402,0.019755822722800076,0.008427026768913493
