evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21782,144,4,6,0.001309,-0.000495,0.100772,0.004785,-0.010133,0.005814,0.012773,-0.001332,0.012765339197358117,-0.0013281808242027182
1,21782,120,1,3,0.001309,-0.000495,0.089903,-0.00691,0.010892,0.014035,-0.027966,0.009819,-0.027978524274658412,0.009828762777033262
2,21782,144,4,6,0.001309,-0.000495,-0.346679,0.010731,-0.010445,0.006538,0.012773,-0.001332,0.01267962038400583,-0.001275281570997322
3,21782,142,2,6,0.001309,-0.000495,0.084724,0.003627,0.00502,0.005385,-0.014386,-0.001332,-0.014336491498397663,-0.001330850413069129
4,21782,147,0,7,0.001309,-0.000495,-0.067691,0.015323,0.016524,0.007902,-0.034756,-0.004456,-0.03468185552628711,-0.004457821152755059
5,21782,147,0,7,0.001309,-0.000495,-0.425274,0.019281,0.012087,0.007331,-0.034756,-0.004456,-0.03444751771166921,-0.004668868459702935
6,21782,134,1,5,0.001309,-0.000495,0.081612,-0.000805,0.011034,0.010209,-0.027966,0.004917,-0.027821566676720977,0.004913548887998331
7,21782,142,2,6,0.001309,-0.000495,-0.087151,0.006325,0.003423,0.006507,-0.014386,-0.001332,-0.014266519283410162,-0.0013266021942399675
8,21782,135,2,5,0.001309,-0.000495,0.062359,-0.004079,0.004819,0.009645,-0.014386,0.004917,-0.01435276260599494,0.0049437926354585215
9,21782,121,2,3,0.001309,-0.000495,0.090824,-0.010815,0.003849,0.011488,-0.014386,0.009819,-0.014359134045662358,0.009822573760175146
10,21782,143,3,6,0.001309,-0.000495,0.03413,0.005547,-0.001583,0.004898,-0.000807,-0.001332,-0.0008039850126806414,-0.0013344031940505374
11,21782,141,1,6,0.001309,-0.000495,-0.114702,0.009433,0.012016,0.009308,-0.027966,-0.001332,-0.027859751018695533,-0.0013192666683607968
12,21782,165,4,9,0.001309,-0.000495,0.063351,0.019633,-0.010697,-0.005818,0.012773,-0.01383,0.012682822794886306,-0.013830722979037091
13,21782,177,2,11,0.001309,-0.000495,-0.190518,0.022808,0.005455,-0.013233,-0.014386,-0.020018,-0.014371074008522555,-0.020005715254228562
14,21782,130,4,4,0.001309,-0.000495,0.099282,-0.004583,-0.011403,0.01339,0.019563,0.007368,0.019510394835378975,0.007407396304188296
15,21782,148,1,7,0.001309,-0.000495,0.077687,0.008456,0.009127,0.003949,-0.021176,-0.004456,-0.021109588094986975,-0.004461585012904834
16,21782,123,4,3,0.001309,-0.000495,0.09165,-0.011139,-0.00718,0.012868,0.012773,0.009819,0.012788027874194086,0.009792758210096508
17,21782,143,3,6,0.001309,-0.000495,0.062303,0.003002,-0.001766,0.004593,-0.000807,-0.001332,-0.0007943811724544503,-0.0013294003929331666
18,21782,130,4,4,0.001309,-0.000495,0.097539,-0.006142,-0.010405,0.013464,0.019563,0.007368,0.01908192058908753,0.00737306839437224
19,21782,120,1,3,0.001309,-0.000495,0.090357,-0.007233,0.010415,0.01271,-0.027966,0.009819,-0.02786483895033598,0.009828867245232686
20,21782,134,1,5,0.001309,-0.000495,0.073678,-0.000819,0.011172,0.011132,-0.027966,0.004917,-0.02791893744142726,0.004916160338325426
21,21782,130,4,4,0.001309,-0.000495,0.097846,-0.004634,-0.011378,0.014041,0.019563,0.007368,0.019517361448379233,0.007415978194330819
22,21782,134,1,5,0.001309,-0.000495,0.08235,9.7e-05,0.011918,0.010261,-0.027966,0.004917,-0.027939051447901875,0.004887507515377365
23,21782,128,2,4,0.001309,-0.000495,0.085316,-0.007615,0.001942,0.009576,-0.007596,0.007368,-0.007615750364493579,0.007355136927799322
24,21782,138,5,5,0.001309,-0.000495,0.068483,0.000828,-0.016088,0.013971,0.026353,0.004917,0.02628348849248141,0.0049051388778025284
25,21782,135,2,5,0.001309,-0.000495,-0.005458,-0.002517,0.003614,0.010166,-0.014386,0.004917,-0.014355630351928994,0.004920378545648418
26,21782,130,4,4,0.001309,-0.000495,0.095861,-0.006689,-0.011361,0.015435,0.019563,0.007368,0.019557928782887757,0.007322638237383217
27,21782,130,4,4,0.001309,-0.000495,0.077909,-0.0041,-0.010782,0.014627,0.019563,0.007368,0.01950362222851254,0.0073823321727104485
28,21782,129,3,4,0.001309,-0.000495,0.091501,-0.008075,-0.004251,0.010382,0.005983,0.007368,0.005937297537457198,0.007370922146947123
29,21782,130,4,4,0.001309,-0.000495,0.070502,-0.005116,-0.011329,0.015033,0.019563,0.007368,0.019516147760441527,0.007371777755906805
30,21782,145,5,6,0.001309,-0.000495,-0.062955,0.009232,-0.018776,0.008394,0.026353,-0.001332,0.026329105836339295,-0.0013230926142568933
31,21782,149,2,7,0.001309,-0.000495,0.082721,0.007607,0.002046,0.002138,-0.007596,-0.004456,-0.007598090145620517,-0.004458381103177089
32,21782,121,2,3,0.001309,-0.000495,0.089589,-0.01125,0.004134,0.011423,-0.014386,0.009819,-0.014360790810314938,0.009817434343858622
33,21782,137,4,5,0.001309,-0.000495,0.074941,-0.002486,-0.007832,0.011152,0.012773,0.004917,0.012726357876090333,0.004916389450954739
34,21782,143,3,6,0.001309,-0.000495,0.093259,0.003106,-0.002166,0.004515,-0.000807,-0.001332,-0.0007918722694739699,-0.0013378550684137736
35,21782,143,3,6,0.001309,-0.000495,0.081015,0.004154,-0.001787,0.003462,-0.000807,-0.001332,-0.0007964917131175753,-0.0013293828342284542
36,21782,119,0,3,0.001309,-0.000495,0.069826,0.000519,0.017753,0.018449,-0.041546,0.009819,-0.04144563578302041,0.009810127681703307
