evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21769,177,2,11,-0.000691,-0.000504,-0.063835,0.024635,0.006888,-0.008529,-0.014405,-0.017986,-0.015264926536474377,-0.01844798435922712
1,21769,129,3,4,-0.000691,-0.000504,0.092229,-0.008338,-0.004623,0.011577,0.00597,0.009404,0.006062674743589014,0.008485120357363485
2,21769,135,2,5,-0.000691,-0.000504,0.089756,-0.004284,0.004492,0.008785,-0.014405,0.006953,-0.014199517492670566,0.006071137366234325
3,21769,145,5,6,-0.000691,-0.000504,0.053412,0.008418,-0.017776,0.008951,0.026345,0.000703,0.02573748375289142,-0.00017536601444589905
4,21769,121,2,3,-0.000691,-0.000504,-0.087728,-0.007046,0.002658,0.017465,-0.014405,0.011855,-0.014045528077986091,0.011477602602099068
5,21769,155,1,8,-0.000691,-0.000504,0.066316,0.015008,0.014027,0.005044,-0.027989,-0.005547,-0.028302293445449322,-0.006059241000912152
6,21769,123,4,3,-0.000691,-0.000504,0.08846,-0.011468,-0.006708,0.015477,0.012761,0.011855,0.012338637781795114,0.011744894596631639
7,21769,130,4,4,-0.000691,-0.000504,0.080736,-0.004205,-0.011672,0.016149,0.019553,0.009404,0.01985415699891746,0.008602993097156286
8,21769,126,0,4,-0.000691,-0.000504,0.082674,0.000273,0.014207,0.016575,-0.03478,0.009404,-0.034996451111510396,0.008581848596804775
9,21769,163,2,9,-0.000691,-0.000504,0.076389,0.019047,0.005494,-0.001881,-0.014405,-0.011798,-0.013919946941314265,-0.011948545696213841
10,21769,143,3,6,-0.000691,-0.000504,0.092768,0.003062,-0.00105,0.006662,-0.000822,0.000703,-0.0009017807606142014,0.000149459596741508
11,21769,177,2,11,-0.000691,-0.000504,0.073452,0.025995,0.006495,-0.005933,-0.014405,-0.017986,-0.015022319828858599,-0.017702004843158647
12,21769,126,0,4,-0.000691,-0.000504,-0.011761,0.002223,0.013892,0.017708,-0.03478,0.009404,-0.03553809231380001,0.008580250956583768
13,21769,157,3,8,-0.000691,-0.000504,0.088697,0.011938,-0.003219,0.001057,-0.000822,-0.005547,0.00019734684474315145,-0.00638847537629772
14,21769,149,2,7,-0.000691,-0.000504,-0.032551,0.009627,0.000613,0.004158,-0.007614,-0.002422,-0.007037941177259199,-0.0034572398944874294
