evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
51,21743,235,4,5,0.000290,-0.001503,-0.035864,-0.002732,-0.008696,0.013093,0.011129,0.005954 
52,21743,228,4,4,0.000290,-0.001503,-0.099497,-0.001602,-0.011629,0.017634,0.017920,0.008405 
53,21743,228,4,4,0.000290,-0.001503,-0.061647,-0.004717,-0.011225,0.017259,0.017920,0.008405 
54,21743,228,4,4,0.000290,-0.001503,-0.070249,-0.003565,-0.011632,0.018225,0.017920,0.008405 
55,21743,218,1,3,0.000290,-0.001503,-0.083242,-0.001850,0.010063,0.017021,-0.029615,0.010856 
56,21743,228,4,4,0.000290,-0.001503,-0.237490,0.000549,-0.011634,0.019093,0.017920,0.008405 
57,21743,241,3,6,0.000290,-0.001503,-0.044481,0.004963,-0.001821,0.005589,-0.002452,-0.000295 
58,21743,219,2,3,0.000290,-0.001503,-0.189504,-0.004943,0.003341,0.017158,-0.016034,0.010856 
59,21743,221,4,3,0.000290,-0.001503,-0.041637,-0.010486,-0.006038,0.015841,0.011129,0.010856 
60,21743,220,3,3,0.000290,-0.001503,-0.351166,-0.001973,-0.002270,0.020622,-0.002452,0.010856 
61,21743,220,3,3,0.000290,-0.001503,-0.038784,-0.009661,-0.001024,0.012815,-0.002452,0.010856 
62,21743,229,5,4,0.000290,-0.001503,-0.030049,0.000418,-0.019842,0.022095,0.031502,0.008405 
63,21743,241,3,6,0.000290,-0.001503,-0.037784,0.004816,-0.002074,0.004265,-0.002452,-0.000295 
64,21743,226,2,4,0.000290,-0.001503,-0.037844,-0.007344,0.001639,0.011700,-0.009243,0.008405 
65,21743,234,3,5,0.000290,-0.001503,-0.212136,-0.000712,-0.002446,0.013789,-0.002452,0.005954 
66,21743,253,1,8,0.000290,-0.001503,-0.113134,0.014288,0.014203,0.003527,-0.029615,-0.006545 
67,21743,220,3,3,0.000290,-0.001503,-0.403133,0.000116,-0.002649,0.021039,-0.002452,0.010856 
68,21743,233,2,5,0.000290,-0.001503,-0.150786,-0.001152,0.004276,0.012959,-0.016034,0.005954 
69,21743,260,1,9,0.000290,-0.001503,-0.065727,0.019835,0.014756,-0.002633,-0.029615,-0.012794 
70,21743,228,4,4,0.000290,-0.001503,-0.036356,-0.004880,-0.011074,0.016828,0.017920,0.008405 
71,21743,269,3,10,0.000290,-0.001503,-0.227377,0.020256,-0.006976,-0.014726,0.004339,-0.015919 
72,21743,263,4,9,0.000290,-0.001503,-0.048498,0.012022,-0.011114,-0.024098,0.011129,-0.012794 
73,21743,248,3,7,0.000290,-0.001503,-0.033965,0.007692,-0.005589,0.003822,0.004339,-0.003420 
74,21743,225,1,4,0.000290,-0.001503,-0.036126,-0.004819,0.006894,0.013609,-0.022825,0.008405 
75,21743,247,2,7,0.000290,-0.001503,-0.043511,0.007887,0.002303,0.001885,-0.009243,-0.003420 
76,21743,241,3,6,0.000290,-0.001503,-0.039619,0.003089,-0.001255,0.004670,-0.002452,-0.000295 
77,21743,232,1,5,0.000290,-0.001503,-0.040936,0.001203,0.010910,0.012671,-0.029615,0.005954 
78,21743,269,3,10,0.000290,-0.001503,-0.035627,0.020925,-0.005979,-0.010908,0.004339,-0.015919 
79,21743,236,5,5,0.000290,-0.001503,-0.228618,0.004549,-0.016217,0.017239,0.024711,0.005954 
80,21743,225,1,4,0.000290,-0.001503,-0.064476,-0.003899,0.006644,0.012469,-0.022825,0.008405 
81,21743,227,3,4,0.000290,-0.001503,-0.148939,-0.004838,-0.004921,0.015958,0.004339,0.008405 
82,21743,241,3,6,0.000290,-0.001503,-0.038227,0.003651,-0.002168,0.005152,-0.002452,-0.000295 
83,21743,225,1,4,0.000290,-0.001503,-0.078208,-0.002934,0.006678,0.013563,-0.022825,0.008405 
84,21743,248,3,7,0.000290,-0.001503,-0.034419,0.006868,-0.004951,0.002510,0.004339,-0.003420 
85,21743,254,2,8,0.000290,-0.001503,-0.048836,0.011188,0.005182,0.000305,-0.016034,-0.006545 
86,21743,267,1,10,0.000290,-0.001503,-0.231830,0.020896,0.010429,-0.009838,-0.022825,-0.015919 
87,21743,253,1,8,0.000290,-0.001503,-0.057340,0.013633,0.012766,0.002863,-0.029615,-0.006545 
88,21743,260,1,9,0.000290,-0.001503,-0.069222,0.020232,0.014889,-0.003746,-0.029615,-0.012794 
89,21743,234,3,5,0.000290,-0.001503,-0.037596,-0.003993,-0.001700,0.009902,-0.002452,0.005954 
90,21743,247,2,7,0.000290,-0.001503,-0.041475,0.007535,0.002009,0.001323,-0.009243,-0.003420 
91,21743,236,5,5,0.000290,-0.001503,-0.030194,0.000771,-0.015886,0.015748,0.024711,0.005954 
92,21743,241,3,6,0.000290,-0.001503,-0.185415,0.006747,-0.002767,0.006304,-0.002452,-0.000295 
93,21743,227,3,4,0.000290,-0.001503,-0.065665,-0.006587,-0.004502,0.014742,0.004339,0.008405 
94,21743,253,1,8,0.000290,-0.001503,-0.271123,0.016119,0.012257,0.001020,-0.029615,-0.006545 
95,21743,234,3,5,0.000290,-0.001503,-0.037712,-0.005340,-0.002027,0.010028,-0.002452,0.005954 
96,21743,241,3,6,0.000290,-0.001503,-0.307878,0.009043,-0.002949,0.005746,-0.002452,-0.000295 
97,21743,225,1,4,0.000290,-0.001503,-0.035261,-0.005193,0.006952,0.013082,-0.022825,0.008405 
98,21743,222,5,3,0.000290,-0.001503,-0.037222,-0.004975,-0.014204,0.021456,0.024711,0.010856 
99,21743,221,4,3,0.000290,-0.001503,-0.041895,-0.010122,-0.006172,0.017271,0.011129,0.010856 
100,21743,257,5,8,0.000290,-0.001503,-0.019210,0.014185,-0.019214,0.000341,0.024711,-0.006545 
101,21743,228,4,4,0.000290,-0.001503,-0.042497,-0.005315,-0.010003,0.017364,0.017920,0.008405 
102,21743,227,3,4,0.000290,-0.001503,-0.039073,-0.007339,-0.004563,0.013059,0.004339,0.008405 
103,21743,228,4,4,0.000290,-0.001503,-0.181794,-0.000956,-0.011507,0.019246,0.017920,0.008405 
104,21743,241,3,6,0.000290,-0.001503,-0.061247,0.004065,-0.001667,0.004813,-0.002452,-0.000295 
105,21743,218,1,3,0.000290,-0.001503,-0.057394,-0.004547,0.009477,0.017016,-0.029615,0.010856 
106,21743,232,1,5,0.000290,-0.001503,-0.306540,0.007743,0.010141,0.014833,-0.029615,0.005954 
107,21743,221,4,3,0.000290,-0.001503,-0.040734,-0.009455,-0.007503,0.016287,0.011129,0.010856 
108,21743,255,3,8,0.000290,-0.001503,-0.043245,0.010822,-0.002066,-0.001449,-0.002452,-0.006545 
109,21743,240,2,6,0.000290,-0.001503,-0.333191,0.009596,0.003818,0.007167,-0.016034,-0.000295 
110,21743,269,3,10,0.000290,-0.001503,-0.095898,0.021464,-0.007081,-0.011928,0.004339,-0.015919 
111,21743,253,1,8,0.000290,-0.001503,-0.056015,0.013214,0.012650,0.002768,-0.029615,-0.006545 
112,21743,218,1,3,0.000290,-0.001503,-0.033846,-0.004029,0.009528,0.015801,-0.029615,0.010856 
113,21743,282,2,12,0.000290,-0.001503,-0.048649,0.027188,0.002870,-0.015444,-0.009243,-0.022169 
114,21743,236,5,5,0.000290,-0.001503,-0.030210,0.000408,-0.015552,0.016521,0.024711,0.005954 
115,21743,218,1,3,0.000290,-0.001503,-0.072780,-0.004147,0.009720,0.016632,-0.029615,0.010856 
116,21743,256,4,8,0.000290,-0.001503,-0.029160,0.012308,-0.010546,-0.000269,0.011129,-0.006545 
117,21743,253,1,8,0.000290,-0.001503,-0.056961,0.014074,0.012842,0.002817,-0.029615,-0.006545 
118,21743,234,3,5,0.000290,-0.001503,-0.036325,-0.006000,-0.000738,0.009532,-0.002452,0.005954 
119,21743,218,1,3,0.000290,-0.001503,-0.033791,-0.004995,0.010515,0.015551,-0.029615,0.010856 
120,21743,228,4,4,0.000290,-0.001503,-0.125423,-0.001665,-0.011090,0.017496,0.017920,0.008405 
121,21743,234,3,5,0.000290,-0.001503,-0.173945,-0.001704,-0.002213,0.012535,-0.002452,0.005954 
122,21743,234,3,5,0.000290,-0.001503,-0.136426,-0.002816,-0.002148,0.012190,-0.002452,0.005954 
123,21743,249,4,7,0.000290,-0.001503,-0.156176,0.010886,-0.014441,0.004504,0.017920,-0.003420 
124,21743,241,3,6,0.000290,-0.001503,-0.194423,0.008916,-0.003294,0.007051,-0.002452,-0.000295 
125,21743,234,3,5,0.000290,-0.001503,-0.037442,-0.003379,-0.001551,0.009866,-0.002452,0.005954 
126,21743,228,4,4,0.000290,-0.001503,-0.035888,-0.005034,-0.010654,0.017073,0.017920,0.008405 
127,21743,270,4,10,0.000290,-0.001503,-0.022034,0.023331,-0.016796,-0.011528,0.017920,-0.015919 
128,21743,250,5,7,0.000290,-0.001503,-0.047666,0.013296,-0.024234,0.004684,0.031502,-0.003420 
129,21743,222,5,3,0.000290,-0.001503,-0.039667,-0.006033,-0.013382,0.021483,0.024711,0.010856 
130,21743,228,4,4,0.000290,-0.001503,-0.188077,-0.000720,-0.010774,0.018648,0.017920,0.008405 
131,21743,221,4,3,0.000290,-0.001503,-0.043446,-0.009090,-0.007305,0.017494,0.011129,0.010856 
132,21743,219,2,3,0.000290,-0.001503,-0.032976,-0.010248,0.003612,0.013909,-0.016034,0.010856 
133,21743,250,5,7,0.000290,-0.001503,-0.066796,0.013440,-0.023727,0.004849,0.031502,-0.003420 
134,21743,228,4,4,0.000290,-0.001503,-0.094752,-0.003546,-0.010727,0.017634,0.017920,0.008405 
135,21743,234,3,5,0.000290,-0.001503,-0.037897,-0.005449,-0.000793,0.009525,-0.002452,0.005954 
136,21743,248,3,7,0.000290,-0.001503,-0.034637,0.006943,-0.006374,0.002445,0.004339,-0.003420 
137,21743,221,4,3,0.000290,-0.001503,-0.040216,-0.009515,-0.007109,0.016157,0.011129,0.010856 
138,21743,240,2,6,0.000290,-0.001503,-0.043264,0.004019,0.004607,0.005520,-0.016034,-0.000295 
139,21743,232,1,5,0.000290,-0.001503,-0.221860,0.005237,0.009322,0.014343,-0.029615,0.005954 
140,21743,236,5,5,0.000290,-0.001503,-0.029277,0.000776,-0.014971,0.015240,0.024711,0.005954 
141,21743,228,4,4,0.000290,-0.001503,-0.034996,-0.004075,-0.011135,0.016382,0.017920,0.008405 
142,21743,257,5,8,0.000290,-0.001503,-0.062703,0.015658,-0.020719,-0.000853,0.024711,-0.006545 
143,21743,240,2,6,0.000290,-0.001503,-0.084183,0.004353,0.004516,0.006324,-0.016034,-0.000295 
144,21743,257,5,8,0.000290,-0.001503,-0.020411,0.014544,-0.019581,0.000637,0.024711,-0.006545 
145,21743,241,3,6,0.000290,-0.001503,-0.063804,0.002852,-0.002652,0.006039,-0.002452,-0.000295 
146,21743,227,3,4,0.000290,-0.001503,-0.058909,-0.006685,-0.004049,0.012912,0.004339,0.008405 
147,21743,228,4,4,0.000290,-0.001503,-0.036150,-0.005097,-0.009643,0.015572,0.017920,0.008405 
148,21743,227,3,4,0.000290,-0.001503,-0.039038,-0.006319,-0.004173,0.012160,0.004339,0.008405 
149,21743,227,3,4,0.000290,-0.001503,-0.038480,-0.006169,-0.004025,0.013456,0.004339,0.008405 
150,21743,262,3,9,0.000290,-0.001503,-0.038596,0.018204,-0.002831,-0.007398,-0.002452,-0.012794 
151,21743,221,4,3,0.000290,-0.001503,-0.041027,-0.008723,-0.007447,0.015817,0.011129,0.010856 
152,21743,283,3,12,0.000290,-0.001503,-0.028318,0.025119,-0.006736,-0.023758,0.004339,-0.022169 
153,21743,246,1,7,0.000290,-0.001503,-0.048557,0.009269,0.008563,0.002990,-0.022825,-0.003420 
154,21743,275,2,11,0.000290,-0.001503,-0.219636,0.021828,0.006403,-0.015617,-0.016034,-0.018983 
155,21743,240,2,6,0.000290,-0.001503,-0.239850,0.007438,0.003884,0.005820,-0.016034,-0.000295 
156,21743,264,5,9,0.000290,-0.001503,-0.043611,0.021390,-0.020297,-0.009492,0.024711,-0.012794 
157,21743,269,3,10,0.000290,-0.001503,-0.103594,0.020986,-0.006810,-0.012404,0.004339,-0.015919 
158,21743,221,4,3,0.000290,-0.001503,-0.040490,-0.009081,-0.007774,0.016150,0.011129,0.010856 
159,21743,234,3,5,0.000290,-0.001503,-0.077832,-0.003431,-0.002032,0.011089,-0.002452,0.005954 
160,21743,222,5,3,0.000290,-0.001503,-0.060667,-0.004815,-0.012692,0.021394,0.024711,0.010856 
161,21743,262,3,9,0.000290,-0.001503,-0.202213,0.018641,-0.002645,-0.008021,-0.002452,-0.012794 
162,21743,228,4,4,0.000290,-0.001503,-0.036891,-0.004800,-0.011723,0.017058,0.017920,0.008405 
163,21743,275,2,11,0.000290,-0.001503,-0.206174,0.022302,0.005952,-0.015111,-0.016034,-0.018983 
164,21743,219,2,3,0.000290,-0.001503,-0.129543,-0.007146,0.002764,0.016151,-0.016034,0.010856 
165,21743,255,3,8,0.000290,-0.001503,-0.396920,0.016994,-0.002751,0.003047,-0.002452,-0.006545 
166,21743,245,0,7,0.000290,-0.001503,-0.062382,0.013089,0.017039,0.006470,-0.036406,-0.003420 
167,21743,221,4,3,0.000290,-0.001503,-0.217993,-0.004232,-0.008043,0.021103,0.011129,0.010856 
168,21743,228,4,4,0.000290,-0.001503,-0.034212,-0.003221,-0.011805,0.016198,0.017920,0.008405 
169,21743,235,4,5,0.000290,-0.001503,-0.035628,-0.003145,-0.007803,0.013237,0.011129,0.005954 
170,21743,227,3,4,0.000290,-0.001503,-0.037747,-0.007450,-0.004578,0.013810,0.004339,0.008405 
171,21743,241,3,6,0.000290,-0.001503,-0.037760,0.002638,-0.001833,0.005732,-0.002452,-0.000295 
172,21743,221,4,3,0.000290,-0.001503,-0.041214,-0.009686,-0.006480,0.016144,0.011129,0.010856 
173,21743,246,1,7,0.000290,-0.001503,-0.050027,0.008499,0.009615,0.004630,-0.022825,-0.003420 
174,21743,241,3,6,0.000290,-0.001503,-0.037908,0.002773,-0.001687,0.004246,-0.002452,-0.000295 
175,21743,229,5,4,0.000290,-0.001503,-0.027866,0.000503,-0.019874,0.021004,0.031502,0.008405 
176,21743,282,2,12,0.000290,-0.001503,-0.106678,0.025933,0.001369,-0.016644,-0.009243,-0.022169 
177,21743,234,3,5,0.000290,-0.001503,-0.037560,-0.004000,-0.002241,0.010248,-0.002452,0.005954 
178,21743,220,3,3,0.000290,-0.001503,-0.082191,-0.009131,-0.001553,0.013941,-0.002452,0.010856 
179,21743,241,3,6,0.000290,-0.001503,-0.309412,0.007838,-0.002838,0.007044,-0.002452,-0.000295 
180,21743,253,1,8,0.000290,-0.001503,-0.083376,0.014301,0.014186,0.004283,-0.029615,-0.006545 
181,21743,254,2,8,0.000290,-0.001503,-0.304776,0.013448,0.004708,-0.000898,-0.016034,-0.006545 
182,21743,241,3,6,0.000290,-0.001503,-0.067604,0.004938,-0.001197,0.005304,-0.002452,-0.000295 
183,21743,229,5,4,0.000290,-0.001503,-0.104125,0.003400,-0.019969,0.021423,0.031502,0.008405 
184,21743,253,1,8,0.000290,-0.001503,-0.301253,0.015468,0.012495,0.001649,-0.029615,-0.006545 
185,21743,233,2,5,0.000290,-0.001503,-0.035695,-0.004058,0.004817,0.009997,-0.016034,0.005954 
186,21743,247,2,7,0.000290,-0.001503,-0.043541,0.007080,0.002438,0.002644,-0.009243,-0.003420 
187,21743,225,1,4,0.000290,-0.001503,-0.034950,-0.005016,0.006706,0.012414,-0.022825,0.008405 
188,21743,228,4,4,0.000290,-0.001503,-0.035037,-0.004027,-0.011389,0.016293,0.017920,0.008405 
189,21743,227,3,4,0.000290,-0.001503,-0.037838,-0.007315,-0.004433,0.012591,0.004339,0.008405 
190,21743,218,1,3,0.000290,-0.001503,-0.033334,-0.004312,0.009446,0.015976,-0.029615,0.010856 
191,21743,264,5,9,0.000290,-0.001503,-0.017992,0.021485,-0.021560,-0.009293,0.024711,-0.012794 
192,21743,241,3,6,0.000290,-0.001503,-0.038349,0.001806,-0.001566,0.005025,-0.002452,-0.000295 
193,21743,282,2,12,0.000290,-0.001503,-0.050305,0.027037,0.002917,-0.015682,-0.009243,-0.022169 
194,21743,235,4,5,0.000290,-0.001503,-0.254378,0.009314,-0.012298,0.020683,0.011129,0.005954 
195,21743,229,5,4,0.000290,-0.001503,-0.027679,0.000736,-0.019965,0.020784,0.031502,0.008405 
196,21743,243,5,6,0.000290,-0.001503,-0.024723,0.007658,-0.017712,0.008223,0.024711,-0.000295 
197,21743,225,1,4,0.000290,-0.001503,-0.311657,0.002241,0.005410,0.017563,-0.022825,0.008405 
198,21743,229,5,4,0.000290,-0.001503,-0.027343,0.001423,-0.020565,0.019737,0.031502,0.008405 
199,21743,241,3,6,0.000290,-0.001503,-0.101547,0.004957,-0.001633,0.006275,-0.002452,-0.000295 
200,21743,242,4,6,0.000290,-0.001503,-0.031248,0.004309,-0.008824,0.006416,0.011129,-0.000295 
201,21743,260,1,9,0.000290,-0.001503,-0.063268,0.019457,0.014113,-0.002887,-0.029615,-0.012794 
202,21743,228,4,4,0.000290,-0.001503,-0.263879,-0.005411,-0.011357,0.013483,0.017920,0.008405 
203,21743,219,2,3,0.000290,-0.001503,-0.218735,-0.004412,0.002932,0.015256,-0.016034,0.010856 
204,21743,248,3,7,0.000290,-0.001503,-0.034164,0.007538,-0.005019,0.002861,0.004339,-0.003420 
205,21743,228,4,4,0.000290,-0.001503,-0.036064,-0.005662,-0.010745,0.017549,0.017920,0.008405 
206,21743,225,1,4,0.000290,-0.001503,-0.042720,-0.004377,0.007146,0.012659,-0.022825,0.008405 
207,21743,249,4,7,0.000290,-0.001503,-0.025603,0.009284,-0.014402,0.003455,0.017920,-0.003420 
208,21743,236,5,5,0.000290,-0.001503,-0.029868,0.000853,-0.015582,0.016035,0.024711,0.005954 
209,21743,229,5,4,0.000290,-0.001503,-0.027427,0.001197,-0.020284,0.020160,0.031502,0.008405 
210,21743,224,0,4,0.000290,-0.001503,-0.040330,0.001660,0.014075,0.015841,-0.036406,0.008405 
211,21743,245,0,7,0.000290,-0.001503,-0.326807,0.016997,0.015592,0.007185,-0.036406,-0.003420 
212,21743,242,4,6,0.000290,-0.001503,-0.057597,0.006124,-0.009907,0.006513,0.011129,-0.000295 
213,21743,228,4,4,0.000290,-0.001503,-0.220359,0.000685,-0.012408,0.017932,0.017920,0.008405 
214,21743,221,4,3,0.000290,-0.001503,-0.041198,-0.010437,-0.007127,0.017063,0.011129,0.010856 
215,21743,226,2,4,0.000290,-0.001503,-0.036928,-0.006652,0.001381,0.011494,-0.009243,0.008405 
216,21743,236,5,5,0.000290,-0.001503,-0.135110,0.003411,-0.015750,0.017434,0.024711,0.005954 
217,21743,234,3,5,0.000290,-0.001503,-0.037536,-0.004578,-0.001602,0.010502,-0.002452,0.005954 
218,21743,228,4,4,0.000290,-0.001503,-0.035147,-0.003765,-0.010962,0.014696,0.017920,0.008405 
219,21743,228,4,4,0.000290,-0.001503,-0.256107,-0.000158,-0.011226,0.020932,0.017920,0.008405 
220,21743,241,3,6,0.000290,-0.001503,-0.038940,0.004803,-0.001959,0.004883,-0.002452,-0.000295 
221,21743,277,4,11,0.000290,-0.001503,-0.028039,0.025965,-0.012101,-0.014807,0.011129,-0.018983 
222,21743,269,3,10,0.000290,-0.001503,-0.034665,0.021933,-0.007522,-0.009588,0.004339,-0.015919 
223,21743,245,0,7,0.000290,-0.001503,-0.063262,0.013523,0.017634,0.005970,-0.036406,-0.003420 
224,21743,247,2,7,0.000290,-0.001503,-0.062490,0.007331,0.001440,0.003871,-0.009243,-0.003420 
225,21743,233,2,5,0.000290,-0.001503,-0.038017,-0.003127,0.004773,0.010700,-0.016034,0.005954 
226,21743,241,3,6,0.000290,-0.001503,-0.531389,0.010956,-0.003019,0.007241,-0.002452,-0.000295 
227,21743,261,2,9,0.000290,-0.001503,-0.057538,0.018120,0.006323,-0.005434,-0.016034,-0.012794 
228,21743,240,2,6,0.000290,-0.001503,-0.041143,0.004387,0.005373,0.005409,-0.016034,-0.000295 
229,21743,255,3,8,0.000290,-0.001503,-0.038134,0.012075,-0.002402,0.000033,-0.002452,-0.006545 
230,21743,267,1,10,0.000290,-0.001503,-0.058818,0.021823,0.011910,-0.006153,-0.022825,-0.015919 
231,21743,241,3,6,0.000290,-0.001503,-0.432615,0.010981,-0.003090,0.007067,-0.002452,-0.000295 
232,21743,250,5,7,0.000290,-0.001503,-0.131042,0.014025,-0.024858,0.004496,0.031502,-0.003420 
233,21743,221,4,3,0.000290,-0.001503,-0.040916,-0.009085,-0.006929,0.017400,0.011129,0.010856 
234,21743,234,3,5,0.000290,-0.001503,-0.038046,-0.004386,-0.002458,0.010705,-0.002452,0.005954 
235,21743,243,5,6,0.000290,-0.001503,-0.115630,0.009629,-0.017846,0.008699,0.024711,-0.000295 
236,21743,228,4,4,0.000290,-0.001503,-0.036035,-0.005003,-0.010917,0.016751,0.017920,0.008405 
237,21743,233,2,5,0.000290,-0.001503,-0.081776,-0.001624,0.003601,0.011769,-0.016034,0.005954 
238,21743,219,2,3,0.000290,-0.001503,-0.034796,-0.008652,0.003503,0.013413,-0.016034,0.010856 
239,21743,221,4,3,0.000290,-0.001503,-0.041757,-0.008696,-0.006940,0.016667,0.011129,0.010856 
240,21743,268,2,10,0.000290,-0.001503,-0.048760,0.020475,0.001599,-0.008922,-0.009243,-0.015919 
241,21743,233,2,5,0.000290,-0.001503,-0.038454,-0.003293,0.004981,0.010726,-0.016034,0.005954 
242,21743,228,4,4,0.000290,-0.001503,-0.038149,-0.003035,-0.010659,0.016281,0.017920,0.008405 
243,21743,241,3,6,0.000290,-0.001503,-0.272415,0.006806,-0.001782,0.006666,-0.002452,-0.000295 
244,21743,221,4,3,0.000290,-0.001503,-0.040073,-0.009425,-0.006958,0.016657,0.011129,0.010856 
245,21743,236,5,5,0.000290,-0.001503,-0.234649,0.004969,-0.016708,0.017373,0.024711,0.005954 
