evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21744,224,0,4,0.000298,0.000497,-0.036883,0.000257,0.012537,0.016358,-0.033143,0.008398 
1,21744,232,1,5,0.000298,0.000497,-0.175703,0.004011,0.009392,0.015025,-0.026352,0.005947 
2,21744,227,3,4,0.000298,0.000497,-0.231671,-0.001964,-0.006718,0.017153,0.007602,0.008398 
3,21744,226,2,4,0.000298,0.000497,-0.392665,0.002959,-0.001262,0.017966,-0.005979,0.008398 
4,21744,235,4,5,0.000298,0.000497,-0.066612,-0.000878,-0.009842,0.014226,0.014393,0.005947 
5,21744,234,3,5,0.000298,0.000497,-0.032997,-0.005143,-0.003506,0.010273,0.000811,0.005947 
6,21744,221,4,3,0.000298,0.000497,-0.043398,-0.008633,-0.008450,0.017777,0.014393,0.010848 
7,21744,232,1,5,0.000298,0.000497,-0.036119,0.001067,0.009892,0.013461,-0.026352,0.005947 
8,21744,221,4,3,0.000298,0.000497,-0.034751,-0.009020,-0.007791,0.015778,0.014393,0.010848 
9,21744,228,4,4,0.000298,0.000497,-0.031003,-0.003761,-0.012700,0.016132,0.021184,0.008398 
10,21744,248,3,7,0.000298,0.000497,-0.181133,0.009516,-0.007867,0.001692,0.007602,-0.003428 
11,21744,250,5,7,0.000298,0.000497,-0.152319,0.014211,-0.025339,0.003792,0.034765,-0.003428 
12,21744,236,5,5,0.000298,0.000497,-0.046053,0.002165,-0.017703,0.016741,0.027974,0.005947 
13,21744,234,3,5,0.000298,0.000497,-0.038035,-0.004970,-0.002817,0.011177,0.000811,0.005947 
14,21744,245,0,7,0.000298,0.000497,-0.056365,0.013818,0.015931,0.005998,-0.033143,-0.003428 
15,21744,234,3,5,0.000298,0.000497,-0.032685,-0.005052,-0.002447,0.010685,0.000811,0.005947 
16,21744,255,3,8,0.000298,0.000497,-0.167307,0.011686,-0.003855,-0.000246,0.000811,-0.006553 
17,21744,235,4,5,0.000298,0.000497,-0.032215,-0.002855,-0.009304,0.013051,0.014393,0.005947 
18,21744,221,4,3,0.000298,0.000497,-0.036647,-0.009287,-0.008823,0.017213,0.014393,0.010848 
19,21744,220,3,3,0.000298,0.000497,-0.080671,-0.009545,-0.002643,0.014133,0.000811,0.010848 
20,21744,225,1,4,0.000298,0.000497,-0.032519,-0.004775,0.006228,0.012489,-0.019561,0.008398 
21,21744,240,2,6,0.000298,0.000497,-0.142031,0.005248,0.003800,0.006419,-0.012770,-0.000303 
22,21744,276,3,11,0.000298,0.000497,-0.324833,0.020810,-0.004807,-0.018650,0.000811,-0.018991 
23,21744,241,3,6,0.000298,0.000497,-0.258283,0.006967,-0.004593,0.005674,0.000811,-0.000303 
24,21744,254,2,8,0.000298,0.000497,-0.285230,0.013411,0.002725,-0.000959,-0.012770,-0.006553 
25,21744,241,3,6,0.000298,0.000497,-0.035001,0.003884,-0.002721,0.004265,0.000811,-0.000303 
26,21744,228,4,4,0.000298,0.000497,-0.031774,-0.004586,-0.011854,0.016951,0.021184,0.008398 
27,21744,236,5,5,0.000298,0.000497,-0.184000,0.004134,-0.018465,0.016450,0.027974,0.005947 
28,21744,228,4,4,0.000298,0.000497,-0.041086,-0.004559,-0.013050,0.016447,0.021184,0.008398 
29,21744,246,1,7,0.000298,0.000497,-0.391034,0.012711,0.005916,0.004653,-0.019561,-0.003428 
30,21744,226,2,4,0.000298,0.000497,-0.033952,-0.007146,0.000400,0.011503,-0.005979,0.008398 
31,21744,219,2,3,0.000298,0.000497,-0.031843,-0.009090,0.002138,0.013307,-0.012770,0.010848 
32,21744,241,3,6,0.000298,0.000497,-0.033685,0.003244,-0.002451,0.004624,0.000811,-0.000303 
33,21744,228,4,4,0.000298,0.000497,-0.285277,0.002801,-0.013535,0.018670,0.021184,0.008398 
34,21744,264,5,9,0.000298,0.000497,-0.014349,0.021510,-0.023834,-0.009999,0.027974,-0.012802 
35,21744,236,5,5,0.000298,0.000497,-0.363505,0.008991,-0.017440,0.019906,0.027974,0.005947 
36,21744,250,5,7,0.000298,0.000497,-0.014034,0.014516,-0.026716,0.003953,0.034765,-0.003428 
37,21744,219,2,3,0.000298,0.000497,-0.034001,-0.009517,0.002178,0.014388,-0.012770,0.010848 
38,21744,240,2,6,0.000298,0.000497,-0.094830,0.004719,0.003959,0.004975,-0.012770,-0.000303 
39,21744,233,2,5,0.000298,0.000497,-0.032024,-0.003439,0.002914,0.009195,-0.012770,0.005947 
40,21744,224,0,4,0.000298,0.000497,-0.043997,0.001753,0.013262,0.015095,-0.033143,0.008398 
41,21744,241,3,6,0.000298,0.000497,-0.394391,0.010315,-0.003603,0.006715,0.000811,-0.000303 
42,21744,225,1,4,0.000298,0.000497,-0.100307,-0.003468,0.005224,0.014070,-0.019561,0.008398 
43,21744,221,4,3,0.000298,0.000497,-0.037530,-0.009321,-0.008579,0.016963,0.014393,0.010848 
44,21744,219,2,3,0.000298,0.000497,-0.029186,-0.009501,0.002520,0.013744,-0.012770,0.010848 
45,21744,224,0,4,0.000298,0.000497,-0.354592,0.009113,0.010801,0.020129,-0.033143,0.008398 
46,21744,232,1,5,0.000298,0.000497,-0.035800,0.000599,0.009008,0.012666,-0.026352,0.005947 
47,21744,242,4,6,0.000298,0.000497,-0.026836,0.005965,-0.010512,0.005885,0.014393,-0.000303 
48,21744,243,5,6,0.000298,0.000497,-0.109699,0.013399,-0.022415,0.012289,0.027974,-0.000303 
49,21744,226,2,4,0.000298,0.000497,-0.180871,-0.003086,-0.001054,0.015096,-0.005979,0.008398 
50,21744,234,3,5,0.000298,0.000497,-0.175812,-0.001905,-0.003882,0.013427,0.000811,0.005947 
51,21744,241,3,6,0.000298,0.000497,-0.093001,0.005100,-0.003252,0.004292,0.000811,-0.000303 
52,21744,219,2,3,0.000298,0.000497,-0.030821,-0.010419,0.002091,0.013097,-0.012770,0.010848 
53,21744,221,4,3,0.000298,0.000497,-0.191894,-0.005266,-0.009117,0.020273,0.014393,0.010848 
54,21744,225,1,4,0.000298,0.000497,-0.032909,-0.004752,0.005748,0.013337,-0.019561,0.008398 
55,21744,240,2,6,0.000298,0.000497,-0.318229,0.008143,0.003077,0.006729,-0.012770,-0.000303 
56,21744,218,1,3,0.000298,0.000497,-0.030236,-0.004846,0.008198,0.016609,-0.026352,0.010848 
57,21744,248,3,7,0.000298,0.000497,-0.284320,0.010440,-0.008163,0.002645,0.007602,-0.003428 
58,21744,225,1,4,0.000298,0.000497,-0.251778,0.001295,0.005185,0.015866,-0.019561,0.008398 
59,21744,241,3,6,0.000298,0.000497,-0.032683,0.004284,-0.004048,0.004452,0.000811,-0.000303 
60,21744,282,2,12,0.000298,0.000497,-0.090616,0.026570,0.000737,-0.016952,-0.005979,-0.022177 
61,21744,224,0,4,0.000298,0.000497,-0.218129,0.006492,0.011846,0.018045,-0.033143,0.008398 
62,21744,227,3,4,0.000298,0.000497,-0.034258,-0.007358,-0.005890,0.013274,0.007602,0.008398 
63,21744,229,5,4,0.000298,0.000497,-0.023387,0.001944,-0.022346,0.020899,0.034765,0.008398 
64,21744,222,5,3,0.000298,0.000497,-0.031018,-0.004232,-0.016255,0.021726,0.027974,0.010848 
65,21744,219,2,3,0.000298,0.000497,-0.030860,-0.009069,0.002509,0.012719,-0.012770,0.010848 
66,21744,228,4,4,0.000298,0.000497,-0.037137,-0.002332,-0.012986,0.015832,0.021184,0.008398 
67,21744,239,1,6,0.000298,0.000497,-0.043869,0.007542,0.011309,0.007228,-0.026352,-0.000303 
68,21744,249,4,7,0.000298,0.000497,-0.030659,0.010427,-0.015759,0.003986,0.021184,-0.003428 
69,21744,221,4,3,0.000298,0.000497,-0.036006,-0.008673,-0.008840,0.016305,0.014393,0.010848 
70,21744,242,4,6,0.000298,0.000497,-0.341674,0.008975,-0.010489,0.007036,0.014393,-0.000303 
71,21744,228,4,4,0.000298,0.000497,-0.031469,-0.003387,-0.011550,0.015506,0.021184,0.008398 
72,21744,218,1,3,0.000298,0.000497,-0.034558,-0.005075,0.008700,0.015910,-0.026352,0.010848 
73,21744,221,4,3,0.000298,0.000497,-0.036179,-0.008572,-0.008007,0.016227,0.014393,0.010848 
74,21744,228,4,4,0.000298,0.000497,-0.031287,-0.003366,-0.013225,0.015199,0.021184,0.008398 
75,21744,228,4,4,0.000298,0.000497,-0.030987,-0.003449,-0.013196,0.017442,0.021184,0.008398 
76,21744,234,3,5,0.000298,0.000497,-0.033461,-0.004656,-0.002863,0.010154,0.000811,0.005947 
77,21744,228,4,4,0.000298,0.000497,-0.215512,0.000335,-0.013458,0.018079,0.021184,0.008398 
78,21744,283,3,12,0.000298,0.000497,-0.130157,0.026540,-0.009740,-0.019919,0.007602,-0.022177 
79,21744,219,2,3,0.000298,0.000497,-0.292630,-0.002134,0.001169,0.017501,-0.012770,0.010848 
