evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21753,348,5,7,0.000280,-0.000484,-0.152291,0.014160,-0.025056,0.004522,0.033164,-0.003409 
1,21753,355,5,8,0.000280,-0.000484,-0.148657,0.015158,-0.020581,-0.000910,0.026373,-0.006534 
2,21753,365,1,10,0.000280,-0.000484,-0.178400,0.020727,0.010335,-0.010146,-0.021162,-0.015909 
3,21753,316,1,3,0.000280,-0.000484,-0.149828,-0.002955,0.008809,0.018739,-0.027953,0.010867 
4,21753,324,2,4,0.000280,-0.000484,-0.156922,-0.005588,0.000368,0.013969,-0.007581,0.008416 
5,21753,322,0,4,0.000280,-0.000484,-0.279617,0.007599,0.011509,0.018559,-0.034744,0.008416 
6,21753,368,4,10,0.000280,-0.000484,-0.177071,0.022759,-0.018109,-0.014756,0.019582,-0.015909 
7,21753,351,1,8,0.000280,-0.000484,-0.174754,0.015182,0.012347,0.000876,-0.027953,-0.006534 
8,21753,341,5,6,0.000280,-0.000484,-0.168289,0.010067,-0.019398,0.007124,0.026373,-0.000285 
9,21753,324,2,4,0.000280,-0.000484,-0.189129,-0.004336,0.000158,0.014455,-0.007581,0.008416 
10,21753,331,2,5,0.000280,-0.000484,-0.157685,-0.001087,0.002584,0.011928,-0.014372,0.005965 
11,21753,327,5,4,0.000280,-0.000484,-0.158367,0.003359,-0.020311,0.023032,0.033164,0.008416 
12,21753,323,1,4,0.000280,-0.000484,-0.166916,-0.002240,0.005973,0.014834,-0.021162,0.008416 
13,21753,351,1,8,0.000280,-0.000484,-0.175261,0.015389,0.013719,0.002172,-0.027953,-0.006534 
14,21753,319,4,3,0.000280,-0.000484,-0.164224,-0.007257,-0.007477,0.019420,0.012792,0.010867 
15,21753,348,5,7,0.000280,-0.000484,-0.561161,0.014655,-0.015873,0.000361,0.033164,-0.003409 
16,21753,351,1,8,0.000280,-0.000484,-0.175852,0.015347,0.012596,0.001331,-0.027953,-0.006534 
17,21753,322,0,4,0.000280,-0.000484,-0.158824,0.005005,0.013229,0.017517,-0.034744,0.008416 
18,21753,341,5,6,0.000280,-0.000484,-0.151798,0.009015,-0.018747,0.007967,0.026373,-0.000285 
19,21753,322,0,4,0.000280,-0.000484,-0.244855,0.006544,0.012747,0.019277,-0.034744,0.008416 
20,21753,344,1,7,0.000280,-0.000484,-0.346340,0.012667,0.006571,0.005274,-0.021162,-0.003409 
21,21753,325,3,4,0.000280,-0.000484,-0.234930,-0.003238,-0.005544,0.016606,0.006001,0.008416 
22,21753,351,1,8,0.000280,-0.000484,-0.174541,0.014453,0.012122,0.000593,-0.027953,-0.006534 
23,21753,347,4,7,0.000280,-0.000484,-0.152042,0.010972,-0.015983,0.002502,0.019582,-0.003409 
24,21753,326,4,4,0.000280,-0.000484,-0.222120,0.000135,-0.012977,0.018887,0.019582,0.008416 
25,21753,341,5,6,0.000280,-0.000484,-0.215047,0.010488,-0.018963,0.009720,0.026373,-0.000285 
26,21753,323,1,4,0.000280,-0.000484,-0.154950,-0.001731,0.005165,0.014390,-0.021162,0.008416 
27,21753,348,5,7,0.000280,-0.000484,-0.299987,0.014625,-0.023558,0.002676,0.033164,-0.003409 
28,21753,353,3,8,0.000280,-0.000484,-0.188188,0.011297,-0.003128,-0.000809,-0.000790,-0.006534 
29,21753,325,3,4,0.000280,-0.000484,-0.161311,-0.004784,-0.005895,0.014749,0.006001,0.008416 
30,21753,339,3,6,0.000280,-0.000484,-0.159353,0.005339,-0.003657,0.005698,-0.000790,-0.000285 
31,21753,345,2,7,0.000280,-0.000484,-0.440340,0.011250,0.000007,0.002804,-0.007581,-0.003409 
32,21753,326,4,4,0.000280,-0.000484,-0.161612,-0.002292,-0.012095,0.020217,0.019582,0.008416 
33,21753,338,2,6,0.000280,-0.000484,-0.232028,0.001938,0.004076,0.002894,-0.014372,-0.000285 
34,21753,317,2,3,0.000280,-0.000484,-0.154310,-0.006580,0.002455,0.016772,-0.014372,0.010867 
35,21753,354,4,8,0.000280,-0.000484,-0.160794,0.013058,-0.011229,0.000747,0.012792,-0.006534 
36,21753,381,3,12,0.000280,-0.000484,-0.159811,0.026270,-0.009231,-0.021966,0.006001,-0.022158 
37,21753,325,3,4,0.000280,-0.000484,-0.291736,-0.001662,-0.005514,0.018205,0.006001,0.008416 
38,21753,333,4,5,0.000280,-0.000484,-0.162810,-0.000568,-0.008512,0.012657,0.012792,0.005965 
39,21753,332,3,5,0.000280,-0.000484,-0.159876,-0.002427,-0.003209,0.012854,-0.000790,0.005965 
40,21753,351,1,8,0.000280,-0.000484,-0.173681,0.014708,0.011604,0.002615,-0.027953,-0.006534 
41,21753,324,2,4,0.000280,-0.000484,-0.341271,-0.000101,-0.000474,0.017383,-0.007581,0.008416 
42,21753,339,3,6,0.000280,-0.000484,-0.159773,0.006521,-0.002865,0.005501,-0.000790,-0.000285 
43,21753,317,2,3,0.000280,-0.000484,-0.156709,-0.007476,0.001933,0.017037,-0.014372,0.010867 
44,21753,344,1,7,0.000280,-0.000484,-0.164542,0.009634,0.007240,0.003404,-0.021162,-0.003409 
45,21753,316,1,3,0.000280,-0.000484,-0.149569,-0.002542,0.007890,0.017932,-0.027953,0.010867 
46,21753,351,1,8,0.000280,-0.000484,-0.171627,0.014378,0.011501,0.001454,-0.027953,-0.006534 
47,21753,352,2,8,0.000280,-0.000484,-0.165092,0.011767,0.005294,0.000823,-0.014372,-0.006534 
48,21753,324,2,4,0.000280,-0.000484,-0.156029,-0.004650,0.000090,0.013068,-0.007581,0.008416 
49,21753,347,4,7,0.000280,-0.000484,-0.151708,0.010680,-0.015863,0.004604,0.019582,-0.003409 
50,21753,323,1,4,0.000280,-0.000484,-0.154706,-0.001391,0.005562,0.015117,-0.021162,0.008416 
51,21753,319,4,3,0.000280,-0.000484,-0.164485,-0.005641,-0.008521,0.020668,0.012792,0.010867 
52,21753,326,4,4,0.000280,-0.000484,-0.168048,0.000186,-0.012036,0.017065,0.019582,0.008416 
