evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21784,142,2,6,0.000298,-0.001500,0.083205,0.002803,0.006074,0.005081,-0.016028,-0.000303 
1,21784,134,1,5,0.000298,-0.001500,0.081420,-0.002467,0.011292,0.010203,-0.029610,0.005947 
2,21784,130,4,4,0.000298,-0.001500,0.094952,-0.007394,-0.011084,0.014308,0.017926,0.008397 
3,21784,134,1,5,0.000298,-0.001500,0.080891,-0.002302,0.011266,0.009418,-0.029610,0.005947 
4,21784,169,1,10,0.000298,-0.001500,0.007358,0.021890,0.011011,-0.005299,-0.022819,-0.015927 
5,21784,136,3,5,0.000298,-0.001500,0.032065,-0.004977,-0.000607,0.009818,-0.002447,0.005947 
6,21784,128,2,4,0.000298,-0.001500,0.089129,-0.009468,0.001678,0.009444,-0.009237,0.008397 
7,21784,126,0,4,0.000298,-0.001500,0.055882,-0.001113,0.015475,0.013915,-0.036400,0.008397 
8,21784,130,4,4,0.000298,-0.001500,-0.047852,-0.003380,-0.011956,0.016772,0.017926,0.008397 
9,21784,148,1,7,0.000298,-0.001500,-0.134461,0.010518,0.008264,0.004793,-0.022819,-0.003428 
10,21784,138,5,5,0.000298,-0.001500,0.102660,-0.001453,-0.015366,0.015078,0.024717,0.005947 
11,21784,123,4,3,0.000298,-0.001500,0.088864,-0.012159,-0.006055,0.013647,0.011135,0.010848 
12,21784,134,1,5,0.000298,-0.001500,-0.199350,0.004676,0.009913,0.015359,-0.029610,0.005947 
13,21784,134,1,5,0.000298,-0.001500,-0.020035,0.000289,0.011420,0.013167,-0.029610,0.005947 
14,21784,127,1,4,0.000298,-0.001500,0.087327,-0.007400,0.007061,0.010887,-0.022819,0.008397 
15,21784,136,3,5,0.000298,-0.001500,0.076230,-0.007677,-0.001142,0.008173,-0.002447,0.005947 
16,21784,121,2,3,0.000298,-0.001500,0.090509,-0.012344,0.004717,0.010303,-0.016028,0.010848 
17,21784,128,2,4,0.000298,-0.001500,0.088967,-0.008629,0.001577,0.008778,-0.009237,0.008397 
18,21784,149,2,7,0.000298,-0.001500,0.084603,0.006431,0.002788,0.000579,-0.009237,-0.003428 
19,21784,129,3,4,0.000298,-0.001500,0.024345,-0.007979,-0.003962,0.013090,0.004344,0.008397 
20,21784,121,2,3,0.000298,-0.001500,0.091190,-0.012585,0.004673,0.011137,-0.016028,0.010848 
21,21784,141,1,6,0.000298,-0.001500,0.072795,0.005674,0.013555,0.007152,-0.029610,-0.000303 
22,21784,157,3,8,0.000298,-0.001500,0.088715,0.009826,-0.001303,-0.000064,-0.002447,-0.006553 
23,21784,170,2,10,0.000298,-0.001500,-0.148925,0.020303,0.001567,-0.009491,-0.009237,-0.015927 
24,21784,128,2,4,0.000298,-0.001500,-0.190619,-0.002750,0.000014,0.013419,-0.009237,0.008397 
25,21784,145,5,6,0.000298,-0.001500,0.081818,0.007033,-0.017375,0.008300,0.024717,-0.000303 
26,21784,131,5,4,0.000298,-0.001500,0.103955,-0.002292,-0.018594,0.020008,0.031507,0.008397 
27,21784,124,5,3,0.000298,-0.001500,0.098175,-0.007871,-0.014254,0.018757,0.024717,0.010848 
28,21784,138,5,5,0.000298,-0.001500,0.102162,-0.001310,-0.015479,0.014458,0.024717,0.005947 
29,21784,136,3,5,0.000298,-0.001500,0.088224,-0.007028,0.000001,0.008208,-0.002447,0.005947 
30,21784,130,4,4,0.000298,-0.001500,0.094930,-0.006734,-0.009887,0.014856,0.017926,0.008397 
31,21784,172,4,10,0.000298,-0.001500,0.107158,0.024182,-0.015815,-0.010114,0.017926,-0.015927 
32,21784,123,4,3,0.000298,-0.001500,0.088845,-0.011546,-0.006134,0.012914,0.011135,0.010848 
33,21784,126,0,4,0.000298,-0.001500,0.078515,-0.000739,0.015729,0.013823,-0.036400,0.008397 
34,21784,149,2,7,0.000298,-0.001500,0.083130,0.007241,0.002488,0.001369,-0.009237,-0.003428 
35,21784,150,3,7,0.000298,-0.001500,0.095578,0.006840,-0.005629,0.002896,0.004344,-0.003428 
36,21784,138,5,5,0.000298,-0.001500,0.104217,-0.001062,-0.014991,0.014132,0.024717,0.005947 
