evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21754,326,4,4,-0.000682,-0.000506,-0.161637,-0.002952,-0.011744,0.019226,0.019550,0.009395 
1,21754,323,1,4,-0.000682,-0.000506,-0.153458,-0.002637,0.005138,0.015116,-0.021201,0.009395 
2,21754,362,5,9,-0.000682,-0.000506,-0.149922,0.020499,-0.021750,-0.011592,0.026341,-0.011807 
3,21754,344,1,7,-0.000682,-0.000506,-0.295833,0.010744,0.007107,0.003463,-0.021201,-0.002431 
4,21754,338,2,6,-0.000682,-0.000506,-0.197978,0.004571,0.003879,0.007116,-0.014409,0.000694 
5,21754,351,1,8,-0.000682,-0.000506,-0.230062,0.013933,0.011441,0.003033,-0.027992,-0.005557 
6,21754,344,1,7,-0.000682,-0.000506,-0.171174,0.008990,0.007638,0.004285,-0.021201,-0.002431 
7,21754,351,1,8,-0.000682,-0.000506,-0.172262,0.013123,0.011736,0.002719,-0.027992,-0.005557 
8,21754,339,3,6,-0.000682,-0.000506,-0.160129,0.003420,-0.003638,0.006870,-0.000825,0.000694 
9,21754,323,1,4,-0.000682,-0.000506,-0.154957,-0.002491,0.005718,0.014061,-0.021201,0.009395 
10,21754,330,1,5,-0.000682,-0.000506,-0.157320,0.002207,0.009959,0.013746,-0.027992,0.006944 
11,21754,338,2,6,-0.000682,-0.000506,-0.161589,0.004055,0.004426,0.006700,-0.014409,0.000694 
12,21754,339,3,6,-0.000682,-0.000506,-0.158041,0.003329,-0.002598,0.007656,-0.000825,0.000694 
13,21754,354,4,8,-0.000682,-0.000506,-0.153040,0.011031,-0.010814,-0.000126,0.012758,-0.005557 
14,21754,324,2,4,-0.000682,-0.000506,-0.158995,-0.006159,-0.000212,0.014096,-0.007617,0.009395 
15,21754,339,3,6,-0.000682,-0.000506,-0.156882,0.002973,-0.002229,0.005694,-0.000825,0.000694 
16,21754,332,3,5,-0.000682,-0.000506,-0.159312,-0.002391,-0.002457,0.012531,-0.000825,0.006944 
17,21754,344,1,7,-0.000682,-0.000506,-0.166684,0.009403,0.008762,0.004142,-0.021201,-0.002431 
18,21754,322,0,4,-0.000682,-0.000506,-0.167230,0.003312,0.012126,0.018996,-0.034784,0.009395 
19,21754,331,2,5,-0.000682,-0.000506,-0.156680,-0.002736,0.003489,0.011856,-0.014409,0.006944 
20,21754,351,1,8,-0.000682,-0.000506,-0.174145,0.013371,0.012805,0.002969,-0.027992,-0.005557 
21,21754,326,4,4,-0.000682,-0.000506,-0.164244,-0.002573,-0.011602,0.017861,0.019550,0.009395 
22,21754,320,5,3,-0.000682,-0.000506,-0.165092,-0.003124,-0.014621,0.023964,0.026341,0.011846 
23,21754,317,2,3,-0.000682,-0.000506,-0.159560,-0.007897,0.002858,0.017536,-0.014409,0.011846 
24,21754,339,3,6,-0.000682,-0.000506,-0.169349,0.004411,-0.003223,0.004686,-0.000825,0.000694 
25,21754,332,3,5,-0.000682,-0.000506,-0.159853,-0.003564,-0.002849,0.013059,-0.000825,0.006944 
26,21754,324,2,4,-0.000682,-0.000506,-0.154436,-0.006877,0.000225,0.013083,-0.007617,0.009395 
27,21754,316,1,3,-0.000682,-0.000506,-0.172182,-0.002771,0.008456,0.018797,-0.027992,0.011846 
28,21754,316,1,3,-0.000682,-0.000506,-0.251070,0.000536,0.007737,0.020034,-0.027992,0.011846 
29,21754,338,2,6,-0.000682,-0.000506,-0.385749,0.008484,0.003038,0.006600,-0.014409,0.000694 
30,21754,323,1,4,-0.000682,-0.000506,-0.154615,-0.002374,0.005552,0.014764,-0.021201,0.009395 
31,21754,343,0,7,-0.000682,-0.000506,-0.179792,0.013573,0.016492,0.007419,-0.034784,-0.002431 
32,21754,324,2,4,-0.000682,-0.000506,-0.158301,-0.005005,0.000108,0.013533,-0.007617,0.009395 
33,21754,326,4,4,-0.000682,-0.000506,-0.173598,-0.002613,-0.011647,0.020901,0.019550,0.009395 
34,21754,355,5,8,-0.000682,-0.000506,-0.166176,0.014202,-0.021356,-0.000978,0.026341,-0.005557 
35,21754,361,4,9,-0.000682,-0.000506,-0.301382,0.017422,-0.011698,-0.010839,0.012758,-0.011807 
36,21754,330,1,5,-0.000682,-0.000506,-0.155841,0.001194,0.009670,0.013475,-0.027992,0.006944 
37,21754,330,1,5,-0.000682,-0.000506,-0.158495,0.002123,0.010351,0.014781,-0.027992,0.006944 
38,21754,331,2,5,-0.000682,-0.000506,-0.155619,-0.002762,0.003574,0.011792,-0.014409,0.006944 
39,21754,324,2,4,-0.000682,-0.000506,-0.156864,-0.006410,0.000428,0.014067,-0.007617,0.009395 
40,21754,381,3,12,-0.000682,-0.000506,-0.158705,0.025131,-0.008221,-0.021648,0.005966,-0.021182 
41,21754,315,0,3,-0.000682,-0.000506,-0.154685,0.004777,0.015933,0.022429,-0.041576,0.011846 
42,21754,355,5,8,-0.000682,-0.000506,-0.177194,0.013939,-0.020031,-0.000193,0.026341,-0.005557 
43,21754,325,3,4,-0.000682,-0.000506,-0.161241,-0.004888,-0.005956,0.014705,0.005966,0.009395 
44,21754,341,5,6,-0.000682,-0.000506,-0.151631,0.009193,-0.018444,0.009346,0.026341,0.000694 
45,21754,315,0,3,-0.000682,-0.000506,-0.155120,0.004575,0.015375,0.021348,-0.041576,0.011846 
46,21754,351,1,8,-0.000682,-0.000506,-0.197445,0.012542,0.011654,0.002182,-0.027992,-0.005557 
47,21754,326,4,4,-0.000682,-0.000506,-0.162521,-0.003031,-0.011360,0.018978,0.019550,0.009395 
48,21754,324,2,4,-0.000682,-0.000506,-0.158142,-0.006328,0.000287,0.014634,-0.007617,0.009395 
49,21754,359,2,9,-0.000682,-0.000506,-0.176879,0.016199,0.004551,-0.005582,-0.014409,-0.011807 
50,21754,351,1,8,-0.000682,-0.000506,-0.257161,0.015422,0.011946,0.001841,-0.027992,-0.005557 
51,21754,320,5,3,-0.000682,-0.000506,-0.164722,-0.003549,-0.013876,0.024567,0.026341,0.011846 
52,21754,334,5,5,-0.000682,-0.000506,-0.294000,0.006243,-0.017531,0.018200,0.026341,0.006944 
53,21754,324,2,4,-0.000682,-0.000506,-0.156988,-0.006005,0.000318,0.014259,-0.007617,0.009395 
54,21754,333,4,5,-0.000682,-0.000506,-0.183757,-0.001047,-0.009088,0.014716,0.012758,0.006944 
55,21754,326,4,4,-0.000682,-0.000506,-0.163968,-0.003173,-0.012284,0.020249,0.019550,0.009395 
56,21754,326,4,4,-0.000682,-0.000506,-0.162649,-0.002873,-0.011190,0.018467,0.019550,0.009395 
57,21754,326,4,4,-0.000682,-0.000506,-0.437051,0.005335,-0.012321,0.020390,0.019550,0.009395 
58,21754,325,3,4,-0.000682,-0.000506,-0.326745,-0.000175,-0.006197,0.019818,0.005966,0.009395 
59,21754,326,4,4,-0.000682,-0.000506,-0.163264,-0.002185,-0.012679,0.018507,0.019550,0.009395 
60,21754,366,2,10,-0.000682,-0.000506,-0.166777,0.019559,0.000915,-0.010484,-0.007617,-0.014932 
61,21754,332,3,5,-0.000682,-0.000506,-0.160081,-0.003430,-0.002390,0.012302,-0.000825,0.006944 
62,21754,320,5,3,-0.000682,-0.000506,-0.164163,-0.002934,-0.014396,0.022756,0.026341,0.011846 
63,21754,345,2,7,-0.000682,-0.000506,-0.164616,0.006497,0.000348,0.003002,-0.007617,-0.002431 
64,21754,326,4,4,-0.000682,-0.000506,-0.160136,-0.001316,-0.012522,0.017878,0.019550,0.009395 
65,21754,333,4,5,-0.000682,-0.000506,-0.160406,-0.001689,-0.009672,0.013422,0.012758,0.006944 
