evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21771,151,4,7,0.000296,0.000497,0.110285,0.011177,-0.014270,0.005031,0.021182,-0.003426 
1,21771,121,2,3,0.000296,0.000497,0.095817,-0.010487,0.003501,0.012499,-0.012772,0.010850 
2,21771,122,3,3,0.000296,0.000497,0.008382,-0.009090,-0.002753,0.016502,0.000810,0.010850 
3,21771,135,2,5,0.000296,0.000497,-0.263077,0.006283,0.001077,0.017104,-0.012772,0.005948 
4,21771,144,4,6,0.000296,0.000497,0.104561,0.005901,-0.010462,0.007145,0.014392,-0.000301 
5,21771,136,3,5,0.000296,0.000497,0.094562,-0.004843,-0.002588,0.010351,0.000810,0.005948 
6,21771,120,1,3,0.000296,0.000497,0.094910,-0.006831,0.009881,0.016260,-0.026353,0.010850 
7,21771,158,4,8,0.000296,0.000497,0.107049,0.013021,-0.010372,0.002091,0.014392,-0.006551 
8,21771,119,0,3,0.000296,0.000497,-0.112896,0.007638,0.015646,0.024096,-0.039935,0.010850 
9,21771,149,2,7,0.000296,0.000497,-0.534586,0.016108,-0.000826,0.003895,-0.005981,-0.003426 
10,21771,127,1,4,0.000296,0.000497,0.091195,-0.005531,0.007191,0.013645,-0.019562,0.008399 
11,21771,135,2,5,0.000296,0.000497,-0.019340,-0.000556,0.002891,0.012796,-0.012772,0.005948 
12,21771,149,2,7,0.000296,0.000497,0.086428,0.008273,0.001168,0.004939,-0.005981,-0.003426 
13,21771,143,3,6,0.000296,0.000497,0.090075,0.002870,-0.002261,0.006874,0.000810,-0.000301 
14,21771,120,1,3,0.000296,0.000497,-0.444107,0.010157,0.005261,0.024549,-0.026353,0.010850 
15,21771,131,5,4,0.000296,0.000497,0.056955,0.001375,-0.020551,0.021200,0.034764,0.008399 
16,21771,159,5,8,0.000296,0.000497,0.081165,0.017071,-0.021352,0.001050,0.027973,-0.006551 
17,21771,142,2,6,0.000296,0.000497,0.079084,0.004490,0.004995,0.006746,-0.012772,-0.000301 
18,21771,138,5,5,0.000296,0.000497,0.043596,0.003094,-0.017949,0.017102,0.027973,0.005948 
19,21771,143,3,6,0.000296,0.000497,0.092129,0.004192,-0.001887,0.006597,0.000810,-0.000301 
20,21771,130,4,4,0.000296,0.000497,-0.082061,-0.000912,-0.012556,0.020254,0.021182,0.008399 
21,21771,130,4,4,0.000296,0.000497,0.088150,-0.004484,-0.011448,0.016143,0.021182,0.008399 
22,21771,130,4,4,0.000296,0.000497,0.083589,-0.006321,-0.011078,0.017285,0.021182,0.008399 
23,21771,155,1,8,0.000296,0.000497,-0.048380,0.016364,0.012533,0.003915,-0.026353,-0.006551 
24,21771,143,3,6,0.000296,0.000497,0.092848,0.005134,-0.002370,0.006007,0.000810,-0.000301 
25,21771,122,3,3,0.000296,0.000497,0.067023,-0.010816,-0.001460,0.012033,0.000810,0.010850 
26,21771,128,2,4,0.000296,0.000497,0.067524,-0.007493,0.000427,0.011696,-0.005981,0.008399 
27,21771,128,2,4,0.000296,0.000497,0.093585,-0.006989,0.001299,0.011392,-0.005981,0.008399 
28,21771,145,5,6,0.000296,0.000497,-0.335282,0.013122,-0.018438,0.008767,0.027973,-0.000301 
29,21771,147,0,7,0.000296,0.000497,0.064226,0.013707,0.016479,0.006155,-0.033144,-0.003426 
30,21771,163,2,9,0.000296,0.000497,-0.483325,0.020068,0.002970,-0.008894,-0.012772,-0.012800 
31,21771,163,2,9,0.000296,0.000497,0.052893,0.021286,0.005040,-0.002234,-0.012772,-0.012800 
32,21771,148,1,7,0.000296,0.000497,-0.054304,0.010935,0.008351,0.006610,-0.019562,-0.003426 
33,21771,129,3,4,0.000296,0.000497,0.088003,-0.006830,-0.005399,0.012486,0.007601,0.008399 
34,21771,131,5,4,0.000296,0.000497,0.110518,0.001212,-0.021967,0.020850,0.034764,0.008399 
35,21771,151,4,7,0.000296,0.000497,-0.076281,0.013273,-0.015769,0.005567,0.021182,-0.003426 
36,21771,143,3,6,0.000296,0.000497,0.094501,0.003523,-0.001260,0.005575,0.000810,-0.000301 
37,21771,145,5,6,0.000296,0.000497,0.113448,0.008772,-0.018484,0.009829,0.027973,-0.000301 
38,21771,130,4,4,0.000296,0.000497,0.099095,-0.005210,-0.010297,0.015970,0.021182,0.008399 
39,21771,136,3,5,0.000296,0.000497,0.094399,-0.005130,-0.001558,0.009770,0.000810,0.005948 
40,21771,148,1,7,0.000296,0.000497,0.079821,0.010699,0.008082,0.005587,-0.019562,-0.003426 
