evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh
0,21781,138,5,5,-0.000660,-0.000494,0.104761,-0.002121,-0.016256,0.013639,0.026361,0.006922 
1,21781,151,4,7,-0.000660,-0.000494,0.004906,0.009186,-0.014566,0.002778,0.019569,-0.002453 
2,21781,136,3,5,-0.000660,-0.000494,0.089337,-0.007144,-0.001935,0.007265,-0.000806,0.006922 
3,21781,138,5,5,-0.000660,-0.000494,0.102971,-0.002029,-0.016044,0.015190,0.026361,0.006922 
4,21781,130,4,4,-0.000660,-0.000494,0.099038,-0.007280,-0.011686,0.013602,0.019569,0.009373 
5,21781,149,2,7,-0.000660,-0.000494,-0.039506,0.006294,0.001053,0.002721,-0.007598,-0.002453 
6,21781,155,1,8,-0.000660,-0.000494,-0.047945,0.014029,0.013338,0.002013,-0.027973,-0.005579 
7,21781,152,5,7,-0.000660,-0.000494,0.116543,0.011069,-0.024393,0.006540,0.033152,-0.002453 
8,21781,144,4,6,-0.000660,-0.000494,0.097562,0.004221,-0.009407,0.005411,0.012777,0.000672 
9,21781,119,0,3,-0.000660,-0.000494,0.079397,-0.000881,0.017591,0.018197,-0.041556,0.011824 
10,21781,170,2,10,-0.000660,-0.000494,-0.159234,0.019824,0.000299,-0.011200,-0.007598,-0.014954 
11,21781,144,4,6,-0.000660,-0.000494,-0.001178,0.003686,-0.010604,0.006669,0.012777,0.000672 
12,21781,137,4,5,-0.000660,-0.000494,0.094796,-0.006467,-0.007566,0.010487,0.012777,0.006922 
13,21781,129,3,4,-0.000660,-0.000494,0.004916,-0.008516,-0.004486,0.011858,0.005986,0.009373 
14,21781,121,2,3,-0.000660,-0.000494,0.090491,-0.012150,0.004625,0.009954,-0.014389,0.011824 
15,21781,130,4,4,-0.000660,-0.000494,0.077109,-0.008329,-0.011019,0.014559,0.019569,0.009373 
16,21781,151,4,7,-0.000660,-0.000494,0.108999,0.007063,-0.014195,0.004241,0.019569,-0.002453 
17,21781,130,4,4,-0.000660,-0.000494,0.096588,-0.008197,-0.011243,0.015323,0.019569,0.009373 
18,21781,126,0,4,-0.000660,-0.000494,-0.217051,0.005073,0.012398,0.019442,-0.034764,0.009373 
19,21781,171,3,10,-0.000660,-0.000494,-0.243868,0.019931,-0.008709,-0.014474,0.005986,-0.014954 
20,21781,129,3,4,-0.000660,-0.000494,0.091342,-0.010573,-0.005233,0.011102,0.005986,0.009373 
21,21781,131,5,4,-0.000660,-0.000494,0.084048,-0.002846,-0.019755,0.020446,0.033152,0.009373 
22,21781,130,4,4,-0.000660,-0.000494,0.094534,-0.008656,-0.010002,0.014305,0.019569,0.009373 
23,21781,128,2,4,-0.000660,-0.000494,0.091989,-0.010637,0.000666,0.009044,-0.007598,0.009373 
24,21781,138,5,5,-0.000660,-0.000494,0.047679,-0.000521,-0.017226,0.014798,0.026361,0.006922 
25,21781,157,3,8,-0.000660,-0.000494,0.025229,0.009320,-0.002222,0.000123,-0.000806,-0.005579 
26,21781,177,2,11,-0.000660,-0.000494,-0.094005,0.022614,0.005778,-0.011887,-0.014389,-0.018018 
27,21781,135,2,5,-0.000660,-0.000494,0.073214,-0.005695,0.004560,0.008223,-0.014389,0.006922 
28,21781,130,4,4,-0.000660,-0.000494,0.097366,-0.007069,-0.010531,0.015918,0.019569,0.009373 
29,21781,152,5,7,-0.000660,-0.000494,-0.043996,0.013158,-0.024899,0.004995,0.033152,-0.002453 
30,21781,120,1,3,-0.000660,-0.000494,-0.385183,0.009422,0.007664,0.023516,-0.027973,0.011824 
31,21781,143,3,6,-0.000660,-0.000494,0.091810,0.000249,-0.002326,0.003878,-0.000806,0.000672 
32,21781,150,3,7,-0.000660,-0.000494,0.092917,0.005944,-0.005938,0.001931,0.005986,-0.002453 
33,21781,129,3,4,-0.000660,-0.000494,0.088362,-0.009437,-0.004345,0.010622,0.005986,0.009373 
34,21781,157,3,8,-0.000660,-0.000494,0.091321,0.009219,-0.002544,-0.000275,-0.000806,-0.005579 
35,21781,150,3,7,-0.000660,-0.000494,0.095808,0.005829,-0.006034,0.002503,0.005986,-0.002453 
36,21781,135,2,5,-0.000660,-0.000494,0.087685,-0.005352,0.004481,0.007393,-0.014389,0.006922 
37,21781,155,1,8,-0.000660,-0.000494,0.064831,0.013558,0.013531,0.002336,-0.027973,-0.005579 
38,21781,121,2,3,-0.000660,-0.000494,-0.037138,-0.010161,0.003320,0.013287,-0.014389,0.011824 
39,21781,141,1,6,-0.000660,-0.000494,0.074897,0.004175,0.012172,0.006929,-0.027973,0.000672 
40,21781,157,3,8,-0.000660,-0.000494,-0.081294,0.008697,-0.002670,-0.000544,-0.000806,-0.005579 
41,21781,143,3,6,-0.000660,-0.000494,0.065919,0.002621,-0.001968,0.002952,-0.000806,0.000672 
42,21781,124,5,3,-0.000660,-0.000494,0.099342,-0.009177,-0.013812,0.018218,0.026361,0.011824 
43,21781,158,4,8,-0.000660,-0.000494,0.106503,0.010067,-0.010164,0.000659,0.012777,-0.005579 
44,21781,148,1,7,-0.000660,-0.000494,-0.306307,0.011965,0.007032,0.003936,-0.021181,-0.002453 
45,21781,141,1,6,-0.000660,-0.000494,0.036818,0.005730,0.012794,0.006005,-0.027973,0.000672 
46,21781,130,4,4,-0.000660,-0.000494,0.096728,-0.006617,-0.011151,0.013274,0.019569,0.009373 
47,21781,151,4,7,-0.000660,-0.000494,0.094297,0.007756,-0.014715,0.003983,0.019569,-0.002453 
48,21781,130,4,4,-0.000660,-0.000494,-0.066898,-0.002840,-0.012983,0.016034,0.019569,0.009373 
49,21781,143,3,6,-0.000660,-0.000494,0.067305,0.002095,-0.002309,0.003912,-0.000806,0.000672 
50,21781,157,3,8,-0.000660,-0.000494,-0.007150,0.010012,-0.002778,-0.001242,-0.000806,-0.005579 
51,21781,120,1,3,-0.000660,-0.000494,0.092336,-0.008861,0.009767,0.012971,-0.027973,0.011824 
52,21781,126,0,4,-0.000660,-0.000494,0.059053,-0.002358,0.014698,0.013889,-0.034764,0.009373 
53,21781,157,3,8,-0.000660,-0.000494,-0.158750,0.011094,-0.002974,-0.000916,-0.000806,-0.005579 
54,21781,130,4,4,-0.000660,-0.000494,0.098702,-0.006456,-0.011832,0.013513,0.019569,0.009373 
55,21781,157,3,8,-0.000660,-0.000494,0.066537,0.009088,-0.002016,0.000220,-0.000806,-0.005579 
56,21781,129,3,4,-0.000660,-0.000494,0.086064,-0.010114,-0.004685,0.010655,0.005986,0.009373 
57,21781,179,4,11,-0.000660,-0.000494,0.106519,0.025692,-0.011876,-0.013021,0.012777,-0.018018 
58,21781,134,1,5,-0.000660,-0.000494,0.084462,-0.003301,0.010966,0.010594,-0.027973,0.006922 
59,21781,138,5,5,-0.000660,-0.000494,0.105674,-0.001656,-0.015687,0.013406,0.026361,0.006922 
60,21781,124,5,3,-0.000660,-0.000494,0.097039,-0.009239,-0.013967,0.019555,0.026361,0.011824 
61,21781,129,3,4,-0.000660,-0.000494,0.088371,-0.010715,-0.004329,0.009497,0.005986,0.009373 
62,21781,143,3,6,-0.000660,-0.000494,0.092789,0.000376,-0.001508,0.003183,-0.000806,0.000672 
63,21781,127,1,4,-0.000660,-0.000494,0.065917,-0.007875,0.007209,0.010762,-0.021181,0.009373 
64,21781,120,1,3,-0.000660,-0.000494,0.091227,-0.008934,0.009638,0.013556,-0.027973,0.011824 
65,21781,130,4,4,-0.000660,-0.000494,0.070377,-0.007682,-0.010201,0.014273,0.019569,0.009373 
66,21781,128,2,4,-0.000660,-0.000494,0.083968,-0.010786,0.001537,0.008526,-0.007598,0.009373 
67,21781,172,4,10,-0.000660,-0.000494,0.113756,0.022750,-0.017243,-0.009380,0.019569,-0.014954 
68,21781,130,4,4,-0.000660,-0.000494,0.097728,-0.007250,-0.011406,0.013840,0.019569,0.009373 
69,21781,120,1,3,-0.000660,-0.000494,0.091811,-0.008904,0.009912,0.013322,-0.027973,0.011824 
70,21781,165,4,9,-0.000660,-0.000494,0.105123,0.018581,-0.010929,-0.007375,0.012777,-0.011829 
71,21781,150,3,7,-0.000660,-0.000494,-0.048413,0.007339,-0.006511,0.003347,0.005986,-0.002453 
72,21781,120,1,3,-0.000660,-0.000494,0.090701,-0.008728,0.010741,0.013388,-0.027973,0.011824 
73,21781,119,0,3,-0.000660,-0.000494,0.082700,-0.002205,0.016737,0.018364,-0.041556,0.011824 
74,21781,130,4,4,-0.000660,-0.000494,0.097359,-0.006823,-0.012068,0.013893,0.019569,0.009373 
75,21781,119,0,3,-0.000660,-0.000494,-0.119024,0.005018,0.015437,0.022217,-0.041556,0.011824 
76,21781,143,3,6,-0.000660,-0.000494,-0.032671,0.002001,-0.002792,0.005933,-0.000806,0.000672 
77,21781,155,1,8,-0.000660,-0.000494,0.069106,0.011121,0.013797,0.003241,-0.027973,-0.005579 
78,21781,135,2,5,-0.000660,-0.000494,-0.492635,0.010342,0.001212,0.017136,-0.014389,0.006922 
79,21781,120,1,3,-0.000660,-0.000494,0.091117,-0.009372,0.009883,0.013059,-0.027973,0.011824 
80,21781,136,3,5,-0.000660,-0.000494,0.091026,-0.006966,-0.001153,0.007232,-0.000806,0.006922 
81,21781,137,4,5,-0.000660,-0.000494,0.077064,-0.006291,-0.008186,0.010453,0.012777,0.006922 
82,21781,129,3,4,-0.000660,-0.000494,0.093573,-0.010972,-0.004622,0.010417,0.005986,0.009373 
83,21781,130,4,4,-0.000660,-0.000494,0.097974,-0.006986,-0.010715,0.013417,0.019569,0.009373 
84,21781,143,3,6,-0.000660,-0.000494,-0.119972,0.004351,-0.003615,0.006492,-0.000806,0.000672 
85,21781,149,2,7,-0.000660,-0.000494,-0.084166,0.007143,0.001189,0.004193,-0.007598,-0.002453 
86,21781,127,1,4,-0.000660,-0.000494,0.019710,-0.005966,0.006283,0.010810,-0.021181,0.009373 
87,21781,138,5,5,-0.000660,-0.000494,0.103876,-0.002657,-0.016491,0.015438,0.026361,0.006922 
88,21781,149,2,7,-0.000660,-0.000494,-0.270706,0.010063,0.000255,0.003705,-0.007598,-0.002453 
89,21781,128,2,4,-0.000660,-0.000494,0.089869,-0.011109,0.001649,0.009273,-0.007598,0.009373 
90,21781,143,3,6,-0.000660,-0.000494,0.069038,-0.000217,-0.001956,0.004355,-0.000806,0.000672 
91,21781,124,5,3,-0.000660,-0.000494,0.096002,-0.009300,-0.013623,0.019833,0.026361,0.011824 
92,21781,143,3,6,-0.000660,-0.000494,-0.050466,0.003465,-0.002607,0.005969,-0.000806,0.000672 
93,21781,130,4,4,-0.000660,-0.000494,0.010719,-0.004800,-0.011741,0.017135,0.019569,0.009373 
94,21781,128,2,4,-0.000660,-0.000494,0.038472,-0.009956,0.000276,0.010516,-0.007598,0.009373 
95,21781,128,2,4,-0.000660,-0.000494,0.091285,-0.010283,0.001542,0.008649,-0.007598,0.009373 
96,21781,136,3,5,-0.000660,-0.000494,0.091923,-0.007678,-0.002138,0.008223,-0.000806,0.006922 
97,21781,134,1,5,-0.000660,-0.000494,-0.135072,0.001663,0.009319,0.014434,-0.027973,0.006922 
98,21781,127,1,4,-0.000660,-0.000494,0.065283,-0.009378,0.006709,0.010812,-0.021181,0.009373 
99,21781,136,3,5,-0.000660,-0.000494,0.090695,-0.008181,-0.002461,0.007498,-0.000806,0.006922 
100,21781,157,3,8,-0.000660,-0.000494,-0.139533,0.011626,-0.002990,-0.000339,-0.000806,-0.005579 
101,21781,121,2,3,-0.000660,-0.000494,0.092593,-0.012642,0.003479,0.010412,-0.014389,0.011824 
102,21781,143,3,6,-0.000660,-0.000494,0.034999,0.000863,-0.001937,0.004823,-0.000806,0.000672 
103,21781,138,5,5,-0.000660,-0.000494,0.107470,-0.001486,-0.016785,0.014053,0.026361,0.006922 
104,21781,127,1,4,-0.000660,-0.000494,0.090984,-0.008405,0.007526,0.009695,-0.021181,0.009373 
105,21781,172,4,10,-0.000660,-0.000494,0.007977,0.022537,-0.016564,-0.011689,0.019569,-0.014954 
106,21781,135,2,5,-0.000660,-0.000494,0.063738,-0.005088,0.004775,0.007801,-0.014389,0.006922 
107,21781,128,2,4,-0.000660,-0.000494,-0.097307,-0.006690,0.000441,0.011897,-0.007598,0.009373 
108,21781,148,1,7,-0.000660,-0.000494,-0.059299,0.008886,0.008354,0.004735,-0.021181,-0.002453 
109,21781,130,4,4,-0.000660,-0.000494,0.097917,-0.006698,-0.011467,0.014290,0.019569,0.009373 
110,21781,143,3,6,-0.000660,-0.000494,0.092294,0.001302,-0.001403,0.002771,-0.000806,0.000672 
111,21781,159,5,8,-0.000660,-0.000494,0.118068,0.013806,-0.019978,0.000725,0.026361,-0.005579 
112,21781,130,4,4,-0.000660,-0.000494,-0.084644,-0.003452,-0.012203,0.017399,0.019569,0.009373 
113,21781,130,4,4,-0.000660,-0.000494,0.088262,-0.008777,-0.010820,0.015651,0.019569,0.009373 
114,21781,123,4,3,-0.000660,-0.000494,0.089940,-0.013031,-0.006310,0.014129,0.012777,0.011824 
115,21781,135,2,5,-0.000660,-0.000494,0.088058,-0.006827,0.004305,0.007739,-0.014389,0.006922 
116,21781,137,4,5,-0.000660,-0.000494,0.095842,-0.006081,-0.007359,0.010625,0.012777,0.006922 
117,21781,141,1,6,-0.000660,-0.000494,0.075904,0.004889,0.012510,0.006477,-0.027973,0.000672 
118,21781,130,4,4,-0.000660,-0.000494,0.094788,-0.008317,-0.011566,0.015362,0.019569,0.009373 
119,21781,149,2,7,-0.000660,-0.000494,0.088660,0.004474,0.001783,0.001546,-0.007598,-0.002453 
120,21781,127,1,4,-0.000660,-0.000494,0.089593,-0.007706,0.008142,0.009810,-0.021181,0.009373 
121,21781,155,1,8,-0.000660,-0.000494,0.008064,0.013943,0.013284,0.001777,-0.027973,-0.005579 
122,21781,130,4,4,-0.000660,-0.000494,0.052810,-0.006517,-0.010766,0.015286,0.019569,0.009373 
123,21781,124,5,3,-0.000660,-0.000494,0.086885,-0.009104,-0.013014,0.019893,0.026361,0.011824 
124,21781,143,3,6,-0.000660,-0.000494,0.084509,0.001416,-0.002617,0.003218,-0.000806,0.000672 
125,21781,130,4,4,-0.000660,-0.000494,0.091637,-0.007589,-0.010126,0.014797,0.019569,0.009373 
126,21781,141,1,6,-0.000660,-0.000494,0.075556,0.004342,0.012693,0.007058,-0.027973,0.000672 
127,21781,124,5,3,-0.000660,-0.000494,-0.000657,-0.005808,-0.014423,0.020143,0.026361,0.011824 
128,21781,126,0,4,-0.000660,-0.000494,0.082367,-0.002471,0.014886,0.012899,-0.034764,0.009373 
129,21781,119,0,3,-0.000660,-0.000494,0.078460,-0.001598,0.017212,0.016898,-0.041556,0.011824 
130,21781,143,3,6,-0.000660,-0.000494,0.094129,0.001197,-0.001542,0.002979,-0.000806,0.000672 
131,21781,129,3,4,-0.000660,-0.000494,0.091947,-0.010398,-0.005168,0.010535,0.005986,0.009373 
132,21781,142,2,6,-0.000660,-0.000494,0.085300,0.001864,0.005501,0.003662,-0.014389,0.000672 
133,21781,128,2,4,-0.000660,-0.000494,0.090936,-0.010934,0.000476,0.008517,-0.007598,0.009373 
134,21781,130,4,4,-0.000660,-0.000494,0.095871,-0.007502,-0.011186,0.013715,0.019569,0.009373 
135,21781,130,4,4,-0.000660,-0.000494,0.095872,-0.007154,-0.010720,0.014292,0.019569,0.009373 
136,21781,144,4,6,-0.000660,-0.000494,0.099872,0.003254,-0.009352,0.004427,0.012777,0.000672 
137,21781,121,2,3,-0.000660,-0.000494,-0.048594,-0.009312,0.003626,0.014323,-0.014389,0.011824 
138,21781,134,1,5,-0.000660,-0.000494,0.084668,-0.003283,0.010433,0.010602,-0.027973,0.006922 
139,21781,142,2,6,-0.000660,-0.000494,-0.048904,0.003571,0.004040,0.006892,-0.014389,0.000672 
140,21781,130,4,4,-0.000660,-0.000494,0.104661,-0.002706,-0.012486,0.017620,0.019569,0.009373 
141,21781,137,4,5,-0.000660,-0.000494,0.097679,-0.005149,-0.008850,0.010337,0.012777,0.006922 
142,21781,135,2,5,-0.000660,-0.000494,0.037976,-0.004528,0.005129,0.008897,-0.014389,0.006922 
143,21781,164,3,9,-0.000660,-0.000494,0.033282,0.017235,-0.002694,-0.006688,-0.000806,-0.011829 
144,21781,131,5,4,-0.000660,-0.000494,0.108321,-0.002487,-0.019446,0.019831,0.033152,0.009373 
145,21781,136,3,5,-0.000660,-0.000494,0.091827,-0.007602,-0.001376,0.008457,-0.000806,0.006922 
146,21781,130,4,4,-0.000660,-0.000494,0.097334,-0.006596,-0.011208,0.014036,0.019569,0.009373 
147,21781,120,1,3,-0.000660,-0.000494,0.091345,-0.009552,0.009392,0.014161,-0.027973,0.011824 
148,21781,124,5,3,-0.000660,-0.000494,-0.331133,0.003733,-0.016192,0.027375,0.026361,0.011824 
149,21781,157,3,8,-0.000660,-0.000494,-0.174469,0.011712,-0.002957,-0.001615,-0.000806,-0.005579 
150,21781,155,1,8,-0.000660,-0.000494,0.065362,0.013722,0.013922,0.001598,-0.027973,-0.005579 
151,21781,134,1,5,-0.000660,-0.000494,0.082657,-0.003066,0.011878,0.010440,-0.027973,0.006922 
152,21781,130,4,4,-0.000660,-0.000494,0.097965,-0.007311,-0.012013,0.014562,0.019569,0.009373 
153,21781,134,1,5,-0.000660,-0.000494,0.059306,-0.002215,0.010445,0.010567,-0.027973,0.006922 
154,21781,151,4,7,-0.000660,-0.000494,-0.202518,0.010628,-0.016032,0.003798,0.019569,-0.002453 
155,21781,163,2,9,-0.000660,-0.000494,0.070378,0.018066,0.006503,-0.005098,-0.014389,-0.011829 
156,21781,177,2,11,-0.000660,-0.000494,0.070820,0.023299,0.006500,-0.009633,-0.014389,-0.018018 
157,21781,130,4,4,-0.000660,-0.000494,0.093535,-0.007442,-0.010247,0.014271,0.019569,0.009373 
158,21781,130,4,4,-0.000660,-0.000494,0.074297,-0.008848,-0.010566,0.015495,0.019569,0.009373 
159,21781,150,3,7,-0.000660,-0.000494,0.095568,0.006196,-0.005870,0.002307,0.005986,-0.002453 
160,21781,155,1,8,-0.000660,-0.000494,-0.056021,0.013293,0.013771,0.002475,-0.027973,-0.005579 
161,21781,144,4,6,-0.000660,-0.000494,-0.009279,0.003855,-0.009804,0.006175,0.012777,0.000672 
162,21781,137,4,5,-0.000660,-0.000494,-0.033730,-0.003430,-0.009169,0.013960,0.012777,0.006922 
