evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21744,224,0,4,0.000298,0.000497,-0.036883,0.000257,0.012537,0.016358,-0.033143,0.008398,-0.03356532740872353,0.008718618075363338
1,21744,232,1,5,0.000298,0.000497,-0.175703,0.004011,0.009392,0.015025,-0.026352,0.005947,-0.027559620677493513,0.00566292172879912
2,21744,227,3,4,0.000298,0.000497,-0.231671,-0.001964,-0.006718,0.017153,0.007602,0.008398,0.007093936743331142,0.008525148732587695
3,21744,226,2,4,0.000298,0.000497,-0.392665,0.002959,-0.001262,0.017966,-0.005979,0.008398,-0.006687719258479774,0.008325934162712656
4,21744,235,4,5,0.000298,0.000497,-0.066612,-0.000878,-0.009842,0.014226,0.014393,0.005947,0.01376462759799324,0.00592457231687149
5,21744,234,3,5,0.000298,0.000497,-0.032997,-0.005143,-0.003506,0.010273,0.000811,0.005947,0.0010146555596293183,0.006153054651804268
6,21744,221,4,3,0.000298,0.000497,-0.043398,-0.008633,-0.00845,0.017777,0.014393,0.010848,0.013782946451101452,0.010943258530460298
7,21744,232,1,5,0.000298,0.000497,-0.036119,0.001067,0.009892,0.013461,-0.026352,0.005947,-0.02682535833446309,0.005842813232447952
8,21744,221,4,3,0.000298,0.000497,-0.034751,-0.00902,-0.007791,0.015778,0.014393,0.010848,0.013819022569805384,0.010822171199833974
9,21744,228,4,4,0.000298,0.000497,-0.031003,-0.003761,-0.0127,0.016132,0.021184,0.008398,0.02066429442493245,0.008524095537723042
10,21744,248,3,7,0.000298,0.000497,-0.181133,0.009516,-0.007867,0.001692,0.007602,-0.003428,0.007249945672811009,-0.003564456681488082
11,21744,250,5,7,0.000298,0.000497,-0.152319,0.014211,-0.025339,0.003792,0.034765,-0.003428,0.03274258930468932,-0.0032824401205289178
12,21744,236,5,5,0.000298,0.000497,-0.046053,0.002165,-0.017703,0.016741,0.027974,0.005947,0.027217845723498613,0.005439085805846844
13,21744,234,3,5,0.000298,0.000497,-0.038035,-0.00497,-0.002817,0.011177,0.000811,0.005947,-0.0004038190350001969,0.006278092521824874
14,21744,245,0,7,0.000298,0.000497,-0.056365,0.013818,0.015931,0.005998,-0.033143,-0.003428,-0.03331101901130751,-0.003915734530892223
15,21744,234,3,5,0.000298,0.000497,-0.032685,-0.005052,-0.002447,0.010685,0.000811,0.005947,4.4191256165504456e-07,0.006138750453828834
16,21744,255,3,8,0.000298,0.000497,-0.167307,0.011686,-0.003855,-0.000246,0.000811,-0.006553,-0.0002676682508733208,-0.006584389018826187
17,21744,235,4,5,0.000298,0.000497,-0.032215,-0.002855,-0.009304,0.013051,0.014393,0.005947,0.0137378262297716,0.00600725578260608
18,21744,221,4,3,0.000298,0.000497,-0.036647,-0.009287,-0.008823,0.017213,0.014393,0.010848,0.014433796633966267,0.010826446727151051
19,21744,220,3,3,0.000298,0.000497,-0.080671,-0.009545,-0.002643,0.014133,0.000811,0.010848,-0.00030966675882382333,0.010768535561510362
20,21744,225,1,4,0.000298,0.000497,-0.032519,-0.004775,0.006228,0.012489,-0.019561,0.008398,-0.020281874720240012,0.008343651963514276
21,21744,240,2,6,0.000298,0.000497,-0.142031,0.005248,0.0038,0.006419,-0.01277,-0.000303,-0.014147011621389538,5.761749193311516e-07
22,21744,276,3,11,0.000298,0.000497,-0.324833,0.02081,-0.004807,-0.01865,0.000811,-0.018991,0.0002973750081309845,-0.018631582701345906
23,21744,241,3,6,0.000298,0.000497,-0.258283,0.006967,-0.004593,0.005674,0.000811,-0.000303,0.00024458638927171705,-0.00028507093929874827
24,21744,254,2,8,0.000298,0.000497,-0.28523,0.013411,0.002725,-0.000959,-0.01277,-0.006553,-0.01272723384317942,-0.0068297051038825884
25,21744,241,3,6,0.000298,0.000497,-0.035001,0.003884,-0.002721,0.004265,0.000811,-0.000303,-0.0006638930753979366,-0.0001438534335420627
26,21744,228,4,4,0.000298,0.000497,-0.031774,-0.004586,-0.011854,0.016951,0.021184,0.008398,0.02054588802275248,0.008535362459952012
27,21744,236,5,5,0.000298,0.000497,-0.184,0.004134,-0.018465,0.01645,0.027974,0.005947,0.028048906940966845,0.005975687730824575
28,21744,228,4,4,0.000298,0.000497,-0.041086,-0.004559,-0.01305,0.016447,0.021184,0.008398,0.02123077432042919,0.008661949948873371
29,21744,246,1,7,0.000298,0.000497,-0.391034,0.012711,0.005916,0.004653,-0.019561,-0.003428,-0.02031421649735421,-0.00325389454519609
30,21744,226,2,4,0.000298,0.000497,-0.033952,-0.007146,0.0004,0.011503,-0.005979,0.008398,-0.007337505725445226,0.008286426818813197
31,21744,219,2,3,0.000298,0.000497,-0.031843,-0.00909,0.002138,0.013307,-0.01277,0.010848,-0.012792073277523741,0.010408239904791117
32,21744,241,3,6,0.000298,0.000497,-0.033685,0.003244,-0.002451,0.004624,0.000811,-0.000303,-0.0003078621698477946,0.00018574670616544608
33,21744,228,4,4,0.000298,0.000497,-0.285277,0.002801,-0.013535,0.01867,0.021184,0.008398,0.020374317769892514,0.007998238594154827
34,21744,264,5,9,0.000298,0.000497,-0.014349,0.02151,-0.023834,-0.009999,0.027974,-0.012802,0.027891996258404106,-0.012600602669408545
35,21744,236,5,5,0.000298,0.000497,-0.363505,0.008991,-0.01744,0.019906,0.027974,0.005947,0.026600063254591078,0.005780928033345845
36,21744,250,5,7,0.000298,0.000497,-0.014034,0.014516,-0.026716,0.003953,0.034765,-0.003428,0.03470022726105526,-0.003689873730763793
37,21744,219,2,3,0.000298,0.000497,-0.034001,-0.009517,0.002178,0.014388,-0.01277,0.010848,-0.013168885634513572,0.010721668935730122
38,21744,240,2,6,0.000298,0.000497,-0.09483,0.004719,0.003959,0.004975,-0.01277,-0.000303,-0.01400330028263852,-0.00017223428187662648
39,21744,233,2,5,0.000298,0.000497,-0.032024,-0.003439,0.002914,0.009195,-0.01277,0.005947,-0.01305387812317349,0.005862748708750587
40,21744,224,0,4,0.000298,0.000497,-0.043997,0.001753,0.013262,0.015095,-0.033143,0.008398,-0.034693553287070245,0.008111155941151083
41,21744,241,3,6,0.000298,0.000497,-0.394391,0.010315,-0.003603,0.006715,0.000811,-0.000303,-0.00034080196701324894,-0.0005805683285871055
42,21744,225,1,4,0.000298,0.000497,-0.100307,-0.003468,0.005224,0.01407,-0.019561,0.008398,-0.019788724777754396,0.008907932104193605
43,21744,221,4,3,0.000298,0.000497,-0.03753,-0.009321,-0.008579,0.016963,0.014393,0.010848,0.01416415546555072,0.0109033694898244
44,21744,219,2,3,0.000298,0.000497,-0.029186,-0.009501,0.00252,0.013744,-0.01277,0.010848,-0.013012519135372713,0.010760651581222191
45,21744,224,0,4,0.000298,0.000497,-0.354592,0.009113,0.010801,0.020129,-0.033143,0.008398,-0.033918552566319704,0.008434541887254454
46,21744,232,1,5,0.000298,0.000497,-0.0358,0.000599,0.009008,0.012666,-0.026352,0.005947,-0.026038008683826774,0.005865595485374797
47,21744,242,4,6,0.000298,0.000497,-0.026836,0.005965,-0.010512,0.005885,0.014393,-0.000303,0.01389749874942936,-0.0006726724332111189
48,21744,243,5,6,0.000298,0.000497,-0.109699,0.013399,-0.022415,0.012289,0.027974,-0.000303,0.029402740125078708,-0.0007008072116150288
49,21744,226,2,4,0.000298,0.000497,-0.180871,-0.003086,-0.001054,0.015096,-0.005979,0.008398,-0.0061568773235194385,0.008077322505414486
50,21744,234,3,5,0.000298,0.000497,-0.175812,-0.001905,-0.003882,0.013427,0.000811,0.005947,0.0006185425900184782,0.006172039691591635
51,21744,241,3,6,0.000298,0.000497,-0.093001,0.0051,-0.003252,0.004292,0.000811,-0.000303,-0.00046141425946188974,-0.00043203384848311543
52,21744,219,2,3,0.000298,0.000497,-0.030821,-0.010419,0.002091,0.013097,-0.01277,0.010848,-0.012959767889697105,0.011242976426729001
53,21744,221,4,3,0.000298,0.000497,-0.191894,-0.005266,-0.009117,0.020273,0.014393,0.010848,0.01400227949488908,0.011030136622139253
54,21744,225,1,4,0.000298,0.000497,-0.032909,-0.004752,0.005748,0.013337,-0.019561,0.008398,-0.02008955570636317,0.008371019532205537
55,21744,240,2,6,0.000298,0.000497,-0.318229,0.008143,0.003077,0.006729,-0.01277,-0.000303,-0.0139352633850649,-0.00027271555629226896
56,21744,218,1,3,0.000298,0.000497,-0.030236,-0.004846,0.008198,0.016609,-0.026352,0.010848,-0.02649689355166629,0.010713540381402709
57,21744,248,3,7,0.000298,0.000497,-0.28432,0.01044,-0.008163,0.002645,0.007602,-0.003428,0.007382147392490879,-0.0033822566037997603
58,21744,225,1,4,0.000298,0.000497,-0.251778,0.001295,0.005185,0.015866,-0.019561,0.008398,-0.02115042376681231,0.00822673195216339
59,21744,241,3,6,0.000298,0.000497,-0.032683,0.004284,-0.004048,0.004452,0.000811,-0.000303,0.0008668328900967026,-0.00037111970118530735
60,21744,282,2,12,0.000298,0.000497,-0.090616,0.02657,0.000737,-0.016952,-0.005979,-0.022177,-0.006697650387650356,-0.022337574482662603
61,21744,224,0,4,0.000298,0.000497,-0.218129,0.006492,0.011846,0.018045,-0.033143,0.008398,-0.03412074927473441,0.007866834159358405
62,21744,227,3,4,0.000298,0.000497,-0.034258,-0.007358,-0.00589,0.013274,0.007602,0.008398,0.007332841894822195,0.00844881046214141
63,21744,229,5,4,0.000298,0.000497,-0.023387,0.001944,-0.022346,0.020899,0.034765,0.008398,0.03457430505659431,0.008263243798865005
64,21744,222,5,3,0.000298,0.000497,-0.031018,-0.004232,-0.016255,0.021726,0.027974,0.010848,0.02809973177500069,0.010828883067006245
65,21744,219,2,3,0.000298,0.000497,-0.03086,-0.009069,0.002509,0.012719,-0.01277,0.010848,-0.013016774202696979,0.01059591087687295
66,21744,228,4,4,0.000298,0.000497,-0.037137,-0.002332,-0.012986,0.015832,0.021184,0.008398,0.020424478512723,0.007986088865436614
67,21744,239,1,6,0.000298,0.000497,-0.043869,0.007542,0.011309,0.007228,-0.026352,-0.000303,-0.02643970079952851,-0.00030688713741255924
68,21744,249,4,7,0.000298,0.000497,-0.030659,0.010427,-0.015759,0.003986,0.021184,-0.003428,0.020007137558422983,-0.003519338228215929
69,21744,221,4,3,0.000298,0.000497,-0.036006,-0.008673,-0.00884,0.016305,0.014393,0.010848,0.014367401599884033,0.01079072494758293
70,21744,242,4,6,0.000298,0.000497,-0.341674,0.008975,-0.010489,0.007036,0.014393,-0.000303,0.012957313098013401,-1.8340828546570265e-05
71,21744,228,4,4,0.000298,0.000497,-0.031469,-0.003387,-0.01155,0.015506,0.021184,0.008398,0.02003580375458114,0.008288214216008782
72,21744,218,1,3,0.000298,0.000497,-0.034558,-0.005075,0.0087,0.01591,-0.026352,0.010848,-0.027694931719452143,0.010909000906394795
73,21744,221,4,3,0.000298,0.000497,-0.036179,-0.008572,-0.008007,0.016227,0.014393,0.010848,0.013681823795195669,0.010676826466806233
74,21744,228,4,4,0.000298,0.000497,-0.031287,-0.003366,-0.013225,0.015199,0.021184,0.008398,0.02156672449200414,0.008296417014207691
75,21744,228,4,4,0.000298,0.000497,-0.030987,-0.003449,-0.013196,0.017442,0.021184,0.008398,0.020906309684505686,0.008499462099280208
76,21744,234,3,5,0.000298,0.000497,-0.033461,-0.004656,-0.002863,0.010154,0.000811,0.005947,0.00038198233437469753,0.005988507371512242
77,21744,228,4,4,0.000298,0.000497,-0.215512,0.000335,-0.013458,0.018079,0.021184,0.008398,0.020745679415995255,0.008509862047503702
78,21744,283,3,12,0.000298,0.000497,-0.130157,0.02654,-0.00974,-0.019919,0.007602,-0.022177,0.007429724530084059,-0.022028897365089506
79,21744,219,2,3,0.000298,0.000497,-0.29263,-0.002134,0.001169,0.017501,-0.01277,0.010848,-0.012763687554979697,0.010019441484473646
80,21744,247,2,7,0.000298,0.000497,-0.036698,0.007741,0.000287,0.00222,-0.005979,-0.003428,-0.006150612796773203,-0.0035083244220004417
81,21744,222,5,3,0.000298,0.000497,-0.035434,-0.004838,-0.015819,0.021301,0.027974,0.010848,0.027802444470580667,0.010865533389733173
82,21744,228,4,4,0.000298,0.000497,-0.034296,-0.003294,-0.012628,0.017193,0.021184,0.008398,0.020303425058955327,0.008145684565533884
83,21744,241,3,6,0.000298,0.000497,-0.258544,0.00699,-0.003957,0.007196,0.000811,-0.000303,-0.0002940762732919211,-0.0004600012925948249
84,21744,228,4,4,0.000298,0.000497,-0.031405,-0.004253,-0.012438,0.017085,0.021184,0.008398,0.020987515308661386,0.00844389823032543
85,21744,232,1,5,0.000298,0.000497,-0.038038,0.001478,0.009403,0.011933,-0.026352,0.005947,-0.02624993381323293,0.005316222217516042
86,21744,243,5,6,0.000298,0.000497,-0.019596,0.008489,-0.019755,0.00675,0.027974,-0.000303,0.027592517668381333,-0.0006527103159896797
87,21744,228,4,4,0.000298,0.000497,-0.031069,-0.003639,-0.012141,0.016685,0.021184,0.008398,0.020473932847380638,0.008464483966236003
88,21744,253,1,8,0.000298,0.000497,-0.050398,0.012659,0.012641,0.001799,-0.026352,-0.006553,-0.027173451089765877,-0.005930671832174994
89,21744,227,3,4,0.000298,0.000497,-0.074397,-0.006918,-0.006081,0.014205,0.007602,0.008398,0.007024076126981527,0.008871442318195477
90,21744,228,4,4,0.000298,0.000497,-0.030309,-0.00429,-0.012127,0.015947,0.021184,0.008398,0.020518691337201744,0.008733007955015637
91,21744,224,0,4,0.000298,0.000497,-0.036872,0.002036,0.012934,0.016441,-0.033143,0.008398,-0.03358595055760816,0.008044487723964266
92,21744,239,1,6,0.000298,0.000497,-0.419011,0.013938,0.009134,0.008621,-0.026352,-0.000303,-0.02719951089238748,-0.0005955058886684128
