evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21772,136,3,5,0.000295,-0.001499,0.088761,-0.00497,-0.000733,0.010484,-0.002445,0.005949,-0.0020265893726900686,0.005959603084193077
1,21772,145,5,6,0.000295,-0.001499,0.108723,0.00807,-0.01629,0.009903,0.024718,-0.0003,0.02483103721169755,-0.00017990347032537102
2,21772,126,0,4,0.000295,-0.001499,-0.300792,0.011775,0.012424,0.022475,-0.036399,0.0084,-0.036026267625857145,0.008374681929126382
3,21772,129,3,4,0.000295,-0.001499,0.088943,-0.007062,-0.003552,0.012338,0.004346,0.0084,0.0046359115513041615,0.008303397902636789
4,21772,121,2,3,0.000295,-0.001499,0.088322,-0.009856,0.003986,0.012556,-0.016027,0.010851,-0.015008526243036613,0.010718229270423763
5,21772,137,4,5,0.000295,-0.001499,0.084199,-0.002025,-0.007161,0.012204,0.011136,0.005949,0.011756749110645615,0.005428241791378241
6,21772,123,4,3,0.000295,-0.001499,0.086265,-0.010418,-0.005608,0.015262,0.011136,0.010851,0.011246935770031996,0.010868446828681044
7,21772,134,1,5,0.000295,-0.001499,0.060057,0.000929,0.011099,0.012393,-0.029608,0.005949,-0.027581816306337714,0.005934690161666367
8,21772,164,3,9,0.000295,-0.001499,-0.411196,0.020271,-0.002658,-0.009477,-0.002445,-0.0128,-0.0018708681600401178,-0.013002307852730155
9,21772,143,3,6,0.000295,-0.001499,0.089516,0.002641,-0.000582,0.006819,-0.002445,-0.0003,-0.0023935709104989655,-8.301253427589472e-05
10,21772,155,1,8,0.000295,-0.001499,0.044419,0.016738,0.014552,0.005229,-0.029608,-0.00655,-0.028024667408317327,-0.007008113185293041
11,21772,130,4,4,0.000295,-0.001499,0.093442,-0.005839,-0.009609,0.015831,0.017927,0.0084,0.0182469162682537,0.00855272814806085
12,21772,137,4,5,0.000295,-0.001499,0.097196,-0.002736,-0.007598,0.013004,0.011136,0.005949,0.012731970840832219,0.005737661093007773
13,21772,165,4,9,0.000295,-0.001499,0.075745,0.021665,-0.010753,-0.005328,0.011136,-0.0128,0.011880580554134212,-0.012969449715455994
14,21772,157,3,8,0.000295,-0.001499,0.086496,0.012044,-0.00146,0.002154,-0.002445,-0.00655,-0.0017401105105818715,-0.006422539212508127
15,21772,165,4,9,0.000295,-0.001499,0.076745,0.02151,-0.010979,-0.004261,0.011136,-0.0128,0.012083938068826683,-0.012857088237069547
16,21772,144,4,6,0.000295,-0.001499,0.098626,0.00558,-0.008762,0.008285,0.011136,-0.0003,0.011699383569066413,-0.00041268844051955966
17,21772,130,4,4,0.000295,-0.001499,0.094358,-0.004224,-0.009409,0.016332,0.017927,0.0084,0.017793471488403156,0.008042937362915836
18,21772,129,3,4,0.000295,-0.001499,0.089847,-0.007046,-0.003715,0.013296,0.004346,0.0084,0.004985243453120347,0.008118392492178828
19,21772,142,2,6,0.000295,-0.001499,-0.326836,0.011399,0.004492,0.010213,-0.016027,-0.0003,-0.015671101224143058,3.815288692976537e-06
20,21772,134,1,5,0.000295,-0.001499,0.082609,0.000713,0.011858,0.012206,-0.029608,0.005949,-0.02865172253223136,0.005921139891142957
21,21772,130,4,4,0.000295,-0.001499,0.095547,-0.004447,-0.009576,0.015795,0.017927,0.0084,0.0181974358856678,0.008238050300860777
22,21772,123,4,3,0.000295,-0.001499,0.087399,-0.010183,-0.006289,0.016016,0.011136,0.010851,0.011562105064513162,0.010780340991914272
23,21772,130,4,4,0.000295,-0.001499,0.095054,-0.00407,-0.010422,0.015727,0.017927,0.0084,0.018567250517662615,0.00817650962562766
24,21772,148,1,7,0.000295,-0.001499,-0.031257,0.012355,0.009781,0.006295,-0.022817,-0.003425,-0.022571343288291246,-0.0038633898220723495
25,21772,150,3,7,0.000295,-0.001499,-0.362987,0.013853,-0.00623,0.00595,0.004346,-0.003425,0.004831623722566292,-0.003174538076564204
26,21772,138,5,5,0.000295,-0.001499,0.103344,0.001192,-0.014143,0.01683,0.024718,0.005949,0.024388870922848582,0.005687373581167776
27,21772,136,3,5,0.000295,-0.001499,0.087684,-0.00473,-0.000444,0.009715,-0.002445,0.005949,-0.002453437016811222,0.005942220173892565
28,21772,137,4,5,0.000295,-0.001499,0.09288,-0.002848,-0.007796,0.012296,0.011136,0.005949,0.011859008111059666,0.0058977318403776735
29,21772,131,5,4,0.000295,-0.001499,0.043451,0.002027,-0.020149,0.022064,0.031509,0.0084,0.03295820963103324,0.00827636057510972
30,21772,130,4,4,0.000295,-0.001499,0.096077,-0.004346,-0.010495,0.014473,0.017927,0.0084,0.018837144249118865,0.008181841476471163
31,21772,130,4,4,0.000295,-0.001499,-0.297823,0.0054,-0.012129,0.021878,0.017927,0.0084,0.01744614922790788,0.007987948891241103
32,21772,129,3,4,0.000295,-0.001499,0.089623,-0.007373,-0.00326,0.013286,0.004346,0.0084,0.004441157849214505,0.008302276415633969
33,21772,156,2,8,0.000295,-0.001499,0.023013,0.014306,0.006407,0.00204,-0.016027,-0.00655,-0.015219319990137592,-0.006812938692746684
34,21772,131,5,4,0.000295,-0.001499,-0.006953,0.002424,-0.019422,0.022835,0.031509,0.0084,0.03140105464262888,0.008464342812658288
35,21772,130,4,4,0.000295,-0.001499,-0.310529,0.005812,-0.011942,0.02113,0.017927,0.0084,0.016920225432841107,0.0076592811674345285
36,21772,165,4,9,0.000295,-0.001499,0.077352,0.021987,-0.011544,-0.005333,0.011136,-0.0128,0.012702432548394427,-0.013046156789641827
37,21772,150,3,7,0.000295,-0.001499,0.09014,0.005028,-0.004169,-0.000287,0.004346,-0.003425,0.0037824296232429333,-0.0031736003256810363
38,21772,123,4,3,0.000295,-0.001499,0.087397,-0.009474,-0.006021,0.015326,0.011136,0.010851,0.011576323275221512,0.01073223831190262
39,21772,130,4,4,0.000295,-0.001499,0.09373,-0.005662,-0.00978,0.01699,0.017927,0.0084,0.018384498049272224,0.008430190733633935
40,21772,137,4,5,0.000295,-0.001499,-0.495508,0.011073,-0.008663,0.018894,0.011136,0.005949,0.010807261016452685,0.006070981471566483
41,21772,144,4,6,0.000295,-0.001499,0.003702,0.006791,-0.009205,0.007614,0.011136,-0.0003,0.01197643781779334,-0.0003529981004248839
42,21772,141,1,6,0.000295,-0.001499,-0.224279,0.013338,0.011092,0.010421,-0.029608,-0.0003,-0.02806140313623473,-0.0005979198194836499
43,21772,129,3,4,0.000295,-0.001499,0.089145,-0.008115,-0.003136,0.01271,0.004346,0.0084,0.004349619550339412,0.00855255700298585
44,21772,128,2,4,0.000295,-0.001499,0.08778,-0.006278,0.001588,0.012434,-0.009236,0.0084,-0.007883206664700992,0.007481747859856114
45,21772,157,3,8,0.000295,-0.001499,0.063213,0.011606,-0.001782,0.001967,-0.002445,-0.00655,-0.001605409703188343,-0.006183338933624327
46,21772,164,3,9,0.000295,-0.001499,0.085774,0.019617,-0.001356,-0.002043,-0.002445,-0.0128,-0.0020513112576736603,-0.012775768875144422
47,21772,128,2,4,0.000295,-0.001499,0.089617,-0.007195,0.002337,0.010197,-0.009236,0.0084,-0.008949452661909163,0.008258464542450383
48,21772,143,3,6,0.000295,-0.001499,-0.100925,0.007055,-0.002423,0.007754,-0.002445,-0.0003,-0.0013347441490623169,-0.0003613091221268405
49,21772,149,2,7,0.000295,-0.001499,-0.398542,0.013928,1.2e-05,0.005108,-0.009236,-0.003425,-0.0077693209605058655,-0.0034553872028482147
50,21772,144,4,6,0.000295,-0.001499,0.058121,0.006356,-0.008169,0.00697,0.011136,-0.0003,0.011033937582396902,-0.0005415936202552984
51,21772,145,5,6,0.000295,-0.001499,-0.013424,0.009907,-0.01809,0.009873,0.024718,-0.0003,0.025618406652938575,-0.00029669245986951864
52,21772,130,4,4,0.000295,-0.001499,0.095124,-0.004915,-0.010298,0.016814,0.017927,0.0084,0.018866988801164553,0.00811921336571686
53,21772,143,3,6,0.000295,-0.001499,-0.309939,0.010017,-0.002116,0.008294,-0.002445,-0.0003,-0.002304354373336537,-0.0004355960622888233
54,21772,136,3,5,0.000295,-0.001499,-0.37045,0.006685,-0.00295,0.017582,-0.002445,0.005949,-0.002262597394292243,0.006436451294575818
55,21772,130,4,4,0.000295,-0.001499,-0.053842,-0.001061,-0.011441,0.017478,0.017927,0.0084,0.018696637504035607,0.00826083545689471
56,21772,165,4,9,0.000295,-0.001499,0.091075,0.017668,-0.008934,-0.010487,0.011136,-0.0128,0.009774336591362953,-0.012956151564139873
57,21772,150,3,7,0.000295,-0.001499,0.047983,0.009129,-0.00524,0.004995,0.004346,-0.003425,0.004936905010254122,-0.0032573832213529386
58,21772,163,2,9,0.000295,-0.001499,-0.022973,0.020931,0.006223,-0.002031,-0.016027,-0.0128,-0.014810021879384294,-0.013036851363722235
59,21772,121,2,3,0.000295,-0.001499,0.090908,-0.011504,0.004716,0.012657,-0.016027,0.010851,-0.015988165978342295,0.01096044952282682
60,21772,130,4,4,0.000295,-0.001499,0.094769,-0.004652,-0.010444,0.01617,0.017927,0.0084,0.01865099454880692,0.008277402346720919
61,21772,129,3,4,0.000295,-0.001499,0.076199,-0.007078,-0.002967,0.012788,0.004346,0.0084,0.0037204769632808166,0.008327907446073368
62,21772,130,4,4,0.000295,-0.001499,-0.234513,0.005083,-0.014342,0.021322,0.017927,0.0084,0.02000032999785617,0.00804837812029291
63,21772,149,2,7,0.000295,-0.001499,0.070472,0.009155,0.002291,0.005368,-0.009236,-0.003425,-0.008301820329506882,-0.0036397314761416055
64,21772,144,4,6,0.000295,-0.001499,0.099401,0.006244,-0.009004,0.006573,0.011136,-0.0003,0.012168784567620605,-0.0005993914764985675
65,21772,130,4,4,0.000295,-0.001499,0.092826,-0.005533,-0.010017,0.017223,0.017927,0.0084,0.018624197895405814,0.008366313370061107
66,21772,137,4,5,0.000295,-0.001499,0.093694,-0.001966,-0.007667,0.012337,0.011136,0.005949,0.011735058375052176,0.005552244620048441
67,21772,123,4,3,0.000295,-0.001499,0.088019,-0.010777,-0.005674,0.015646,0.011136,0.010851,0.011357988798408769,0.010962184416712262
68,21772,131,5,4,0.000295,-0.001499,0.106325,0.000456,-0.019492,0.020206,0.031509,0.0084,0.032038752746302634,0.008346781483851373
69,21772,143,3,6,0.000295,-0.001499,-0.004067,0.006114,-0.001467,0.006973,-0.002445,-0.0003,-0.0012851253268308938,-0.00047587682638550177
70,21772,128,2,4,0.000295,-0.001499,0.090201,-0.007984,0.002126,0.011295,-0.009236,0.0084,-0.008267495475593023,0.008508896964485757
71,21772,148,1,7,0.000295,-0.001499,0.037089,0.011405,0.009931,0.006801,-0.022817,-0.003425,-0.02199936634860933,-0.0037086828888277523
72,21772,165,4,9,0.000295,-0.001499,0.101394,0.021055,-0.010607,-0.003837,0.011136,-0.0128,0.011535829515196383,-0.012798412150004879
73,21772,130,4,4,0.000295,-0.001499,0.092143,-0.006661,-0.009306,0.01628,0.017927,0.0084,0.01777819322887808,0.0090729488292709
74,21772,135,2,5,0.000295,-0.001499,0.086917,-0.003644,0.004937,0.010998,-0.016027,0.005949,-0.015418418101035058,0.005942348332609981
75,21772,142,2,6,0.000295,-0.001499,0.081399,0.004531,0.005543,0.006089,-0.016027,-0.0003,-0.015392669156426564,-0.00014243688906390162
76,21772,172,4,10,0.000295,-0.001499,0.110131,0.025933,-0.016136,-0.00927,0.017927,-0.015925,0.01844755921047181,-0.015866737812757492
77,21772,145,5,6,0.000295,-0.001499,0.110025,0.007713,-0.0176,0.010343,0.024718,-0.0003,0.02587010682327673,0.00011413294828344078
78,21772,142,2,6,0.000295,-0.001499,-0.172095,0.008529,0.004547,0.008074,-0.016027,-0.0003,-0.015308536909287795,-0.0004428663314683945
79,21772,158,4,8,0.000295,-0.001499,0.102593,0.014057,-0.010369,0.001943,0.011136,-0.00655,0.012638995220186189,-0.006981230588280596
80,21772,155,1,8,0.000295,-0.001499,-0.088338,0.016785,0.013967,0.004878,-0.029608,-0.00655,-0.02892368583707139,-0.0064534229604760185
81,21772,121,2,3,0.000295,-0.001499,0.01611,-0.00893,0.004235,0.013871,-0.016027,0.010851,-0.015143894212087616,0.01108084007864818
82,21772,143,3,6,0.000295,-0.001499,0.089024,0.004561,-0.001499,0.005352,-0.002445,-0.0003,-0.0016980302243609913,-8.3808920223305e-05
83,21772,155,1,8,0.000295,-0.001499,0.023586,0.015223,0.014617,0.006726,-0.029608,-0.00655,-0.029138678743038327,-0.00590707369701704
84,21772,120,1,3,0.000295,-0.001499,0.089247,-0.006462,0.010097,0.016039,-0.029608,0.010851,-0.028749102726578712,0.011066142760682851
85,21772,129,3,4,0.000295,-0.001499,0.089871,-0.007429,-0.003658,0.012689,0.004346,0.0084,0.0049371361747034825,0.008332470781169832
86,21772,137,4,5,0.000295,-0.001499,0.094054,-0.002034,-0.007072,0.011525,0.011136,0.005949,0.011375408415915444,0.005430776480352506
87,21772,184,2,12,0.000295,-0.001499,0.062789,0.029698,0.004053,-0.010316,-0.009236,-0.022174,-0.009809416544158012,-0.022066503850510344
88,21772,128,2,4,0.000295,-0.001499,0.087033,-0.008538,0.001503,0.011489,-0.009236,0.0084,-0.008256996152340434,0.00862157302617561
89,21772,119,0,3,0.000295,-0.001499,0.080358,0.001364,0.018457,0.020207,-0.04319,0.010851,-0.04257463803514838,0.011072001827415079
90,21772,121,2,3,0.000295,-0.001499,0.065328,-0.01044,0.0044,0.012637,-0.016027,0.010851,-0.015097197639988735,0.01091082621132955
91,21772,159,5,8,0.000295,-0.001499,0.108865,0.016324,-0.019497,0.001301,0.024718,-0.00655,0.025806084100622684,-0.006619551393669099
92,21772,144,4,6,0.000295,-0.001499,0.098619,0.006073,-0.009024,0.007426,0.011136,-0.0003,0.012150493435910903,-0.0006459902924689231
93,21772,123,4,3,0.000295,-0.001499,-0.064665,-0.006091,-0.006961,0.018434,0.011136,0.010851,0.011725275617209263,0.010674274133634754
94,21772,136,3,5,0.000295,-0.001499,-0.068701,-0.001081,-0.001636,0.011403,-0.002445,0.005949,-0.0018730427109403536,0.0054406999188358895
95,21772,124,5,3,0.000295,-0.001499,0.066081,-0.005417,-0.013023,0.021273,0.024718,0.010851,0.025089227128773928,0.010908901705988683
96,21772,130,4,4,0.000295,-0.001499,0.094587,-0.004866,-0.009823,0.015829,0.017927,0.0084,0.018463200918631628,0.008217399954446591
97,21772,155,1,8,0.000295,-0.001499,0.055417,0.015762,0.014226,0.005227,-0.029608,-0.00655,-0.02878765796776861,-0.006656724202912301
98,21772,157,3,8,0.000295,-0.001499,-0.325306,0.014022,-0.002688,0.001209,-0.002445,-0.00655,-0.0016551508670090698,-0.0063437591306865215
99,21772,144,4,6,0.000295,-0.001499,-0.045753,0.007941,-0.00898,0.009231,0.011136,-0.0003,0.011783212918089703,-0.0005908565681238542
100,21772,158,4,8,0.000295,-0.001499,0.102403,0.013077,-0.009401,0.003386,0.011136,-0.00655,0.01146746390440967,-0.006388299094396643
101,21772,158,4,8,0.000295,-0.001499,0.101899,0.01287,-0.009589,0.00273,0.011136,-0.00655,0.011629026805167086,-0.006371132243657485
102,21772,126,0,4,0.000295,-0.001499,0.054721,0.001632,0.015256,0.017194,-0.036399,0.0084,-0.03595059586223215,0.008330172378919087
103,21772,120,1,3,0.000295,-0.001499,-0.231236,0.004019,0.008953,0.022253,-0.029608,0.010851,-0.029573186358902603,0.010445492909639142
104,21772,142,2,6,0.000295,-0.001499,0.082081,0.005445,0.006854,0.006067,-0.016027,-0.0003,-0.016536543203983456,-0.0004222978627694829
105,21772,130,4,4,0.000295,-0.001499,0.092838,-0.006675,-0.010135,0.015423,0.017927,0.0084,0.01851955146412365,0.008526112884283066
106,21772,143,3,6,0.000295,-0.001499,0.090582,0.004219,-0.002031,0.006333,-0.002445,-0.0003,-0.0009658925091571291,-0.00023712947813692153
107,21772,131,5,4,0.000295,-0.001499,0.103706,5.5e-05,-0.019618,0.020851,0.031509,0.0084,0.03200341569026932,0.00856297992868349
108,21772,123,4,3,0.000295,-0.001499,-0.048571,-0.006691,-0.007028,0.019179,0.011136,0.010851,0.012213625261210836,0.011011116977897473
109,21772,120,1,3,0.000295,-0.001499,0.065156,-0.006363,0.010565,0.015357,-0.029608,0.010851,-0.028686912264674902,0.010847345285583287
110,21772,123,4,3,0.000295,-0.001499,0.086459,-0.009836,-0.005731,0.015417,0.011136,0.010851,0.011093738314229995,0.010816208086907864
111,21772,143,3,6,0.000295,-0.001499,0.089875,0.005141,-0.001018,0.006186,-0.002445,-0.0003,-0.0017220823974639643,-0.0005775623467343394
112,21772,130,4,4,0.000295,-0.001499,-0.086798,-0.001741,-0.010536,0.01876,0.017927,0.0084,0.017741797608323395,0.008277312939753756
113,21772,143,3,6,0.000295,-0.001499,0.090203,0.003937,-0.001191,0.00555,-0.002445,-0.0003,-0.001246649086169782,-1.5977415145584928e-05
114,21772,142,2,6,0.000295,-0.001499,0.081768,0.004767,0.005393,0.006324,-0.016027,-0.0003,-0.015260001819115132,-0.0002521953447285341
115,21772,143,3,6,0.000295,-0.001499,-0.007178,0.004726,-0.001921,0.007491,-0.002445,-0.0003,-0.001038732533743314,-0.0003806121972047549
116,21772,141,1,6,0.000295,-0.001499,0.072008,0.008936,0.013429,0.007934,-0.029608,-0.0003,-0.029075975413434207,-0.000628148216947011
117,21772,130,4,4,0.000295,-0.001499,0.094567,-0.004522,-0.010929,0.016201,0.017927,0.0084,0.019026522611966357,0.008304668052005582
118,21772,121,2,3,0.000295,-0.001499,0.090228,-0.01043,0.003712,0.012477,-0.016027,0.010851,-0.01469020772492513,0.010852847553906031
119,21772,145,5,6,0.000295,-0.001499,-0.025228,0.010552,-0.017344,0.01013,0.024718,-0.0003,0.02442238520598039,-0.00038581447097385535
120,21772,128,2,4,0.000295,-0.001499,0.024187,-0.00688,0.00172,0.013317,-0.009236,0.0084,-0.009907616884447634,0.008664495326229371
121,21772,136,3,5,0.000295,-0.001499,0.090426,-0.003898,-0.001218,0.009795,-0.002445,0.005949,-0.001204851561851683,0.00578524089360144
122,21772,134,1,5,0.000295,-0.001499,0.082144,0.000166,0.011294,0.012718,-0.029608,0.005949,-0.028504996211268008,0.00622255691268947
123,21772,155,1,8,0.000295,-0.001499,0.050594,0.015107,0.01481,0.005959,-0.029608,-0.00655,-0.030042391153983772,-0.006303853486315347
124,21772,129,3,4,0.000295,-0.001499,0.089784,-0.007853,-0.003753,0.012375,0.004346,0.0084,0.004852476093219593,0.008472203102428466
125,21772,131,5,4,0.000295,-0.001499,0.104314,0.000452,-0.018994,0.020748,0.031509,0.0084,0.0316764177987352,0.008322010064148344
126,21772,145,5,6,0.000295,-0.001499,-0.245659,0.012905,-0.018696,0.010777,0.024718,-0.0003,0.025847318989690393,-9.916872676285493e-05
127,21772,122,3,3,0.000295,-0.001499,0.012729,-0.009765,-0.001068,0.014625,-0.002445,0.010851,-0.0014243886253098026,0.010692200492485426
128,21772,165,4,9,0.000295,-0.001499,0.016523,0.021873,-0.010431,-0.005741,0.011136,-0.0128,0.011217034480068833,-0.01303461057250388
129,21772,131,5,4,0.000295,-0.001499,0.103982,-0.000428,-0.018598,0.021415,0.031509,0.0084,0.03157869627466425,0.008576486579841003
130,21772,155,1,8,0.000295,-0.001499,0.056076,0.015651,0.013588,0.005643,-0.029608,-0.00655,-0.028166154283098876,-0.006773606030037627
131,21772,119,0,3,0.000295,-0.001499,-0.075714,0.006323,0.016209,0.024078,-0.04319,0.010851,-0.04225083230994642,0.010955717283650301
132,21772,131,5,4,0.000295,-0.001499,0.107522,0.000163,-0.019767,0.021341,0.031509,0.0084,0.033033695828635246,0.008515058478224091
133,21772,162,1,9,0.000295,-0.001499,-0.131463,0.022517,0.013981,-2.9e-05,-0.029608,-0.0128,-0.029039883927907795,-0.012773927039233968
134,21772,123,4,3,0.000295,-0.001499,0.056815,-0.009931,-0.006166,0.0167,0.011136,0.010851,0.011743198338081129,0.011101303025498055
135,21772,147,0,7,0.000295,-0.001499,0.058095,0.014862,0.018363,0.008133,-0.036399,-0.003425,-0.036269024945795536,-0.003505021391902119
136,21772,143,3,6,0.000295,-0.001499,-0.053027,0.007064,-0.001734,0.007525,-0.002445,-0.0003,-0.001778335150447674,-0.0004667197599701467
137,21772,120,1,3,0.000295,-0.001499,0.091251,-0.00649,0.009922,0.016297,-0.029608,0.010851,-0.028456896368879825,0.011110209976322949
138,21772,130,4,4,0.000295,-0.001499,0.091453,-0.004427,-0.010197,0.016376,0.017927,0.0084,0.018643611459992826,0.0081754333950812
139,21772,128,2,4,0.000295,-0.001499,-0.011391,-0.004376,0.001619,0.013005,-0.009236,0.0084,-0.008471996436128393,0.007900843571405858
140,21772,145,5,6,0.000295,-0.001499,0.062537,0.00812,-0.016736,0.010391,0.024718,-0.0003,0.02519184851553291,-5.952629658168007e-05
141,21772,127,1,4,0.000295,-0.001499,0.056467,-0.004482,0.008468,0.01298,-0.022817,0.0084,-0.023933932330692187,0.008534027540008537
142,21772,128,2,4,0.000295,-0.001499,0.09019,-0.008102,0.002442,0.011256,-0.009236,0.0084,-0.008626827271655202,0.00855448360380251
143,21772,123,4,3,0.000295,-0.001499,0.090658,-0.009779,-0.006314,0.015301,0.011136,0.010851,0.012496269337134436,0.010724232590291649
144,21772,128,2,4,0.000295,-0.001499,0.08952,-0.007514,0.002649,0.010761,-0.009236,0.0084,-0.009278412675485015,0.008391523268073797
145,21772,122,3,3,0.000295,-0.001499,0.063556,-0.010811,-0.000831,0.013389,-0.002445,0.010851,-0.0015670613684051204,0.010736495401943102
146,21772,130,4,4,0.000295,-0.001499,0.093423,-0.005448,-0.009851,0.012212,0.017927,0.0084,0.017005908739520237,0.007363892669673078
147,21772,136,3,5,0.000295,-0.001499,0.088976,-0.004743,-0.000619,0.010641,-0.002445,0.005949,-0.0023583953370689414,0.005882643963559531
148,21772,129,3,4,0.000295,-0.001499,0.088888,-0.007734,-0.003341,0.012699,0.004346,0.0084,0.004533823375822976,0.008430896501522511
149,21772,137,4,5,0.000295,-0.001499,0.094981,-0.003331,-0.007971,0.012198,0.011136,0.005949,0.012550108483992517,0.006203728051332291
150,21772,130,4,4,0.000295,-0.001499,0.093098,-0.006183,-0.010106,0.016044,0.017927,0.0084,0.018581381591502577,0.008950812392868102
151,21772,130,4,4,0.000295,-0.001499,0.096688,-0.004181,-0.011022,0.01546,0.017927,0.0084,0.019259601773228496,0.008272839055280201
152,21772,156,2,8,0.000295,-0.001499,0.074738,0.013947,0.006532,0.003605,-0.016027,-0.00655,-0.015597506368067116,-0.00688976734818425
153,21772,148,1,7,0.000295,-0.001499,0.050952,0.010838,0.009827,0.006117,-0.022817,-0.003425,-0.021879594132769853,-0.0035258026036899537
154,21772,163,2,9,0.000295,-0.001499,-0.213413,0.020187,0.005969,-0.003753,-0.016027,-0.0128,-0.015519211476203054,-0.012645175214856863
155,21772,143,3,6,0.000295,-0.001499,-0.164912,0.008737,-0.001839,0.007691,-0.002445,-0.0003,-0.002242431466584094,-0.0005727730890612293
156,21772,156,2,8,0.000295,-0.001499,0.076578,0.012958,0.007028,0.002127,-0.016027,-0.00655,-0.01569139791536145,-0.006474195179180242
157,21772,143,3,6,0.000295,-0.001499,0.088618,0.003802,-0.00053,0.006506,-0.002445,-0.0003,-0.0023774543915351387,-0.00037567752315226244
158,21772,120,1,3,0.000295,-0.001499,0.090352,-0.005739,0.010964,0.015758,-0.029608,0.010851,-0.029069574375171214,0.01080657637794502
159,21772,127,1,4,0.000295,-0.001499,0.083221,-0.00447,0.008331,0.013265,-0.022817,0.0084,-0.022488544462248683,0.008178206233424135
160,21772,143,3,6,0.000295,-0.001499,0.089377,0.003142,-0.000969,0.006361,-0.002445,-0.0003,-0.001999851419896004,-0.00011932552264681817
161,21772,134,1,5,0.000295,-0.001499,0.082078,0.000946,0.01189,0.012337,-0.029608,0.005949,-0.028808743285480887,0.005853888986166567
162,21772,135,2,5,0.000295,-0.001499,0.012987,-0.002032,0.004699,0.011366,-0.016027,0.005949,-0.014947006740840152,0.005937111680395901
