evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21784,142,2,6,0.000298,-0.0015,0.083205,0.002803,0.006074,0.005081,-0.016028,-0.000303,-0.015266931906808168,-0.0003337976449984126
1,21784,134,1,5,0.000298,-0.0015,0.08142,-0.002467,0.011292,0.010203,-0.02961,0.005947,-0.028277088073082268,0.006284492366830818
2,21784,130,4,4,0.000298,-0.0015,0.094952,-0.007394,-0.011084,0.014308,0.017926,0.008397,0.019210104655940086,0.008665452551213093
3,21784,134,1,5,0.000298,-0.0015,0.080891,-0.002302,0.011266,0.009418,-0.02961,0.005947,-0.02843490883242339,0.006263814357225783
4,21784,169,1,10,0.000298,-0.0015,0.007358,0.02189,0.011011,-0.005299,-0.022819,-0.015927,-0.021510636754101142,-0.015929343702737242
5,21784,136,3,5,0.000298,-0.0015,0.032065,-0.004977,-0.000607,0.009818,-0.002447,0.005947,-0.003141131885058712,0.005923594173509628
6,21784,128,2,4,0.000298,-0.0015,0.089129,-0.009468,0.001678,0.009444,-0.009237,0.008397,-0.008316208419273607,0.00823582851444371
7,21784,126,0,4,0.000298,-0.0015,0.055882,-0.001113,0.015475,0.013915,-0.0364,0.008397,-0.03638911171583459,0.008407473680563271
8,21784,130,4,4,0.000298,-0.0015,-0.047852,-0.00338,-0.011956,0.016772,0.017926,0.008397,0.01958663231926039,0.00815611875441391
9,21784,148,1,7,0.000298,-0.0015,-0.134461,0.010518,0.008264,0.004793,-0.022819,-0.003428,-0.021108062093844637,-0.003769022150663659
10,21784,138,5,5,0.000298,-0.0015,0.10266,-0.001453,-0.015366,0.015078,0.024717,0.005947,0.025273198960348964,0.00596230987139279
11,21784,123,4,3,0.000298,-0.0015,0.088864,-0.012159,-0.006055,0.013647,0.011135,0.010848,0.011307665597996674,0.010830033366801217
12,21784,134,1,5,0.000298,-0.0015,-0.19935,0.004676,0.009913,0.015359,-0.02961,0.005947,-0.028639323136303574,0.00589144851983292
13,21784,134,1,5,0.000298,-0.0015,-0.020035,0.000289,0.01142,0.013167,-0.02961,0.005947,-0.028946026344783604,0.0062391531391767785
14,21784,127,1,4,0.000298,-0.0015,0.087327,-0.0074,0.007061,0.010887,-0.022819,0.008397,-0.021298443782143295,0.008450772424112074
15,21784,136,3,5,0.000298,-0.0015,0.07623,-0.007677,-0.001142,0.008173,-0.002447,0.005947,-0.0013980863059259718,0.006724342645611614
16,21784,121,2,3,0.000298,-0.0015,0.090509,-0.012344,0.004717,0.010303,-0.016028,0.010848,-0.01563298678956926,0.010899199420236982
17,21784,128,2,4,0.000298,-0.0015,0.088967,-0.008629,0.001577,0.008778,-0.009237,0.008397,-0.008037490188144147,0.007767590417643078
18,21784,149,2,7,0.000298,-0.0015,0.084603,0.006431,0.002788,0.000579,-0.009237,-0.003428,-0.008782256831182167,-0.0035101017201668583
19,21784,129,3,4,0.000298,-0.0015,0.024345,-0.007979,-0.003962,0.01309,0.004344,0.008397,0.005198043509153649,0.008665172397741117
20,21784,121,2,3,0.000298,-0.0015,0.09119,-0.012585,0.004673,0.011137,-0.016028,0.010848,-0.015357424970716238,0.010834887012606487
21,21784,141,1,6,0.000298,-0.0015,0.072795,0.005674,0.013555,0.007152,-0.02961,-0.000303,-0.028985405107960105,-0.00022898294548667764
22,21784,157,3,8,0.000298,-0.0015,0.088715,0.009826,-0.001303,-6.4e-05,-0.002447,-0.006553,-0.0019948531771660782,-0.006409189460100606
