evtID,runID,CutID,SieveRowID,SieveColID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh,predicted_theta,predicted_phi
0,21743,253,1,8,0.00029,-0.001503,-0.301587,0.016011,0.012192,0.000739,-0.029615,-0.006545,-0.0282432769308798,-0.0066805562091758475
1,21743,226,2,4,0.00029,-0.001503,-0.037429,-0.007679,0.0014,0.011046,-0.009243,0.008405,-0.009032612419105135,0.00846726521558594
2,21743,254,2,8,0.00029,-0.001503,-0.283216,0.01255,0.004096,-0.000475,-0.016034,-0.006545,-0.014607466524466872,-0.006305613409494981
3,21743,241,3,6,0.00029,-0.001503,-0.249758,0.006722,-0.003607,0.006061,-0.002452,-0.000295,-0.00046365437447093427,-0.0003173878017150855
4,21743,243,5,6,0.00029,-0.001503,-0.163223,0.010093,-0.018091,0.009351,0.024711,-0.000295,0.025038107531145215,-0.0006327318014882621
5,21743,249,4,7,0.00029,-0.001503,-0.107384,0.009917,-0.013985,0.004777,0.01792,-0.00342,0.018364589050179347,-0.0030175886786310002
6,21743,256,4,8,0.00029,-0.001503,-0.028141,0.011377,-0.010454,-0.000687,0.011129,-0.006545,0.012088161849533208,-0.005972746483166702
7,21743,228,4,4,0.00029,-0.001503,-0.036367,-0.005257,-0.010394,0.0172,0.01792,0.008405,0.018528056622017175,0.008341938621015288
8,21743,246,1,7,0.00029,-0.001503,-0.049027,0.010132,0.008467,0.003892,-0.022825,-0.00342,-0.021447901643114164,-0.00393571791209979
9,21743,222,5,3,0.00029,-0.001503,-0.036545,-0.00506,-0.013347,0.022172,0.024711,0.010856,0.025127265660557896,0.010860721464268863
10,21743,219,2,3,0.00029,-0.001503,-0.051218,-0.009734,0.003736,0.014594,-0.016034,0.010856,-0.01540673038107343,0.011190117715159431
11,21743,219,2,3,0.00029,-0.001503,-0.084817,-0.008103,0.003519,0.014707,-0.016034,0.010856,-0.014997932448750362,0.010732036069384776
